epoch;p: 0.79,ripartizione,Arena: III,𝜈: 0;p: 0.1,ibrida,Arena: III,𝜈: 0;p: 0.79,ripartizione,Arena: III,𝜈: 1;p: 0.79,ibrida,Arena: III,𝜈: 0;p: 0.1,ibrida,Arena: III,𝜈: 1;p: 0.1,ripartizione,Arena: III,𝜈: 0;p: 0.79,ibrida,Arena: III,𝜈: 1;p: 0.79,ripartizione,Arena: I,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 1;p: 0.79,ripartizione,Arena: I,𝜈: 1;p: 0.1,ripartizione,Arena: III,𝜈: 1;p: 0.79,ibrida,Arena: I,𝜈: 0;p: 0.1,ripartizione,Arena: I,𝜈: 1;p: 0.79,ibrida,Arena: I,𝜈: 1;p: 0.1,ripartizione,Arena: I,𝜈: 0;p: 0.79,ripartizione,Arena: IV,𝜈: 0;p: 0.79,ripartizione,Arena: I,𝜈: 10;p: 0.79,ibrida,Arena: IV,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 0;p: 0.1,ripartizione,Arena: I,𝜈: 10;p: 0.79,ibrida,Arena: I,𝜈: 10;p: 0.79,ripartizione,Arena: IV,𝜈: 1;p: 0.79,ibrida,Arena: IV,𝜈: 1;p: 0.1,ripartizione,Arena: IV,𝜈: 0;p: 0.79,ripartizione,Arena: III,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 1;p: 0.79,ibrida,Arena: III,𝜈: 10;p: 0.79,ripartizione,Arena: II,𝜈: 0;p: 0.79,ibrida,Arena: II,𝜈: 0;p: 0.79,ripartizione,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: III,𝜈: 10;p: 0.79,ibrida,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: II,𝜈: 0;p: 0.1,ibrida,Arena: II,𝜈: 10;p: 0.79,ripartizione,Arena: II,𝜈: 10;p: 0.79,ibrida,Arena: II,𝜈: 10;p: 0.79,ripartizione,Arena: I,𝜈: 100;p: 0.1,ripartizione,Arena: IV,𝜈: 1;p: 0.79,ripartizione,Arena: IV,𝜈: 10;p: 0.79,ibrida,Arena: I,𝜈: 100;p: 0.79,ibrida,Arena: IV,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: IV,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 0;p: 0.1,ripartizione,Arena: III,𝜈: 10;p: 0.79,ripartizione,Arena: III,𝜈: 100;p: 0.1,ibrida,Arena: I,𝜈: 100;p: 0.79,ibrida,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: I,𝜈: 100;p: 0.79,ripartizione,Arena: II,𝜈: 100;p: 0.79,ibrida,Arena: II,𝜈: 100;p: 0.1,ibrida,Arena: II,𝜈: 100;p: 0.1,ibrida,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: II,𝜈: 100;p: 0.79,ripartizione,Arena: IV,𝜈: 100;p: 0.79,ibrida,Arena: IV,𝜈: 100;p: 0.1,ripartizione,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: IV,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 100;p: 0.79,ibrida,Arena: III,𝜈: 1000;p: 0.79,ripartizione,Arena: III,𝜈: 1000;p: 0.1,ripartizione,Arena: III,𝜈: 1000;p: 0.1,ibrida,Arena: III,𝜈: 1000;p: 0.79,ibrida,Arena: II,𝜈: 1000;p: 0.79,ripartizione,Arena: II,𝜈: 1000;p: 0.1,ripartizione,Arena: IV,𝜈: 100;p: 0.1,ibrida,Arena: II,𝜈: 1000;p: 0.1,ripartizione,Arena: II,𝜈: 1000;p: 0.79,ibrida,Arena: I,𝜈: 1000;p: 0.79,ripartizione,Arena: I,𝜈: 1000;p: 0.1,ibrida,Arena: I,𝜈: 1000;p: 0.1,ripartizione,Arena: I,𝜈: 1000;p: 0.79,ibrida,Arena: IV,𝜈: 1000;p: 0.79,ripartizione,Arena: IV,𝜈: 1000;p: 0.1,ibrida,Arena: IV,𝜈: 1000;p: 0.1,ripartizione,Arena: IV,𝜈: 1000
159;70.58650673999992;68.19075027999969;66.16459277277298;66.36185175999996;62.52048361999996;62.31557394999992;61.77988688000019;65.26175084999963;64.96957904000013;63.85721943999967;63.765084580000014;58.28942921000031;62.905811649999755;60.88087033999998;61.482325529999926;59.99460067000012;58.464135780000255;58.951478839999965;57.10365622000024;58.30961566000022;55.420769969999895;57.03241761999986;56.96699673999989;50.58375670000022;49.727284710000056;47.89051482999989;46.964316789999735;47.19233639000011;46.926106030000085;48.90690150999986;49.26013160999993;48.31502854999988;44.03107366000003;48.136957990000056;46.85362196000009;46.77362066999991;45.922395050000105;45.89307176999981;45.31197690999978;44.808347830000216;41.30895410000023;41.550339180000066;43.91683307999991;41.19099359000003;41.239482309999985;40.228642999999856;38.25411690999999;38.598428750000004;36.429670170000094;38.484904350000114;39.975619000000066;38.429690350000186;39.828486660000245;37.77543792999992;37.56838969000018;37.013790319999934;35.39773817999998;36.53500967;34.856734269999954;34.697742759999954;33.11321053999991;31.545560399999836;32.0988805299999;31.16609777000004;31.105174040000136;30.930308470000046;30.842251399999956;31.217183560000024;31.021412710000046;30.203719500000158;30.912105670000134;30.473086689999967;30.47472573999989;30.23981039999999;29.220117199999827;28.795890200000112;26.05887042000009;25.773382809999998;25.551401809999962;25.261344370000092
160;70.73339702999995;68.33592256999968;66.38249885885904;66.50556683999994;62.67768179999996;62.48484574999988;61.94500414000019;65.33392017999964;65.02814774000015;63.92344094999966;63.820136160000004;58.49257238000032;62.95440724999973;60.97298377999997;61.536821709999906;60.085821420000194;58.57048381000025;59.01552071999993;57.19498935000022;58.36391757000023;55.54733584999996;57.08696602999987;57.009158239999906;50.71719090000024;49.82033604000004;47.99330315999986;47.108183619999764;47.29821846000013;47.08002574000011;48.968594909999865;49.30153930999993;48.3659838099999;44.19095839000005;48.17736910000007;46.91884486000008;46.84942312999994;45.9539502100001;45.937997799999806;45.348708209999785;44.85421327000017;41.42104769000024;41.653400510000026;43.96290128999989;41.30696731000003;41.332128019999985;40.31810564999983;38.38902668999997;38.68931119;36.5716829300001;38.55455209000017;40.01448363000007;38.50859996000015;39.85891289000024;37.80284563999993;37.598846420000164;37.05347464999994;35.472856179999994;36.57372417000003;34.94171055999998;34.76284348999997;33.16581343999994;31.647881709999854;32.1607050899999;31.243951360000054;31.151768870000122;30.998720470000062;30.900089159999943;31.272536550000055;31.08028206000002;30.276872880000145;30.957672040000126;30.527764480000002;30.507474479999907;30.279131609999983;29.25469388999982;28.828843200000115;26.133169260000095;25.839891700000006;25.633296519999973;25.323847420000096
161;70.93508802999997;68.46567660999966;66.5958420420422;66.67538387999998;62.837689689999934;62.64419322999989;62.130858160000216;65.38780427999961;65.07830187000019;63.981930789999666;63.87168814000001;58.669762580000246;63.033038259999756;61.053363549999986;61.58713178999991;60.187531130000096;58.684918460000205;59.07729639999998;57.28324923000025;58.40785407000023;55.66302657999999;57.1402328699999;57.055827149999885;50.81995513000024;49.90861447000005;48.11104163999987;47.244840869999756;47.42820757000015;47.17305842000008;49.021559949999876;49.35350471999992;48.40942054999993;44.33016010000005;48.21097325000007;47.002424860000055;46.92464808999996;46.005405490000086;45.97519799999981;45.38314321999976;44.898508610000164;41.53148266000025;41.77481806;44.00709774999987;41.40665281000006;41.403332410000004;40.413494239999814;38.52337272000001;38.80501370000001;36.701889420000064;38.65328260000016;40.04608226000007;38.56636405000016;39.89104963000025;37.83157889999994;37.62902341000019;37.09073870999993;35.53355510999998;36.60930649000004;35.02225502999997;34.83811996999996;33.23925377999996;31.77399255999988;32.23160441999988;31.322106990000083;31.236061520000128;31.074628700000087;30.962222419999936;31.320314560000035;31.136536390000025;30.347363160000146;31.005967370000132;30.569798550000005;30.54090795999989;30.308273459999974;29.287743599999846;28.861781690000107;26.219765950000106;25.905114250000018;25.696219479999982;25.4071721300001
162;71.08686262999997;68.6396381699997;66.79529724724739;66.84446381000002;62.98316149999995;62.781532889999916;62.280354810000226;65.4384209999996;65.1343639100002;64.04074357999971;63.93546370000006;58.81675265000028;63.0859699999998;61.14970114000002;61.629983409999866;60.27859511000013;58.79038718000023;59.127714260000005;57.38110011000027;58.46350567000024;55.82395973999997;57.197075029999894;57.11100743999987;50.94124625000027;50.03901137000004;48.29771918999987;47.367138689999734;47.53059730000015;47.292260680000076;49.07630161999989;49.39642392999993;48.451200829999955;44.462410110000036;48.24892456000005;47.059235000000065;46.99055306999999;46.04911577000007;46.018432679999805;45.42465396999976;44.93700182000016;41.65285707000029;41.894715249999955;44.04006810999988;41.48995788000007;41.47865424000001;40.49498684999981;38.64798124999998;38.91495952;36.81405763000004;38.72006486000016;40.07621629000006;38.627143730000135;39.927409000000225;37.85467252999993;37.65940502000018;37.123755219999936;35.603002529999976;36.64755783000003;35.09285014999996;34.92465773999997;33.317444519999945;31.889692709999835;32.29331089999988;31.3955085000001;31.31119608000016;31.14669756000011;31.040590309999917;31.368082660000002;31.187372430000035;30.40022903000014;31.057330550000117;30.62124786999999;30.575397229999897;30.34383233999997;29.31893183999984;28.89564880000008;26.301822550000104;25.987911230000034;25.76257963999999;25.471269850000116
163;71.25831671999995;68.78648645999967;66.93042250250265;66.98636855000002;63.15636549999997;62.939733229999916;62.430136360000226;65.48874791999958;65.20829686000022;64.10199740999975;63.982125619999984;59.031149270000306;63.15950822999978;61.20369545999999;61.68619648999985;60.36004510000015;58.907007010000186;59.173088610000015;57.46770991000028;58.5024272200002;55.93765887999992;57.24758150999991;57.15524921999992;51.04659949000026;50.13628891000001;48.39116432999988;47.49315075999973;47.679371370000155;47.38647805000006;49.114943659999916;49.42425353999993;48.49684119999997;44.60039298000002;48.29437080000011;47.1348168900001;47.05926705000001;46.10891949000007;46.05692393999981;45.458295859999815;44.974991940000166;41.781502430000316;41.973097589999945;44.075614489999886;41.58259201000007;41.561001229999995;40.59524855999978;38.73712607999998;38.99704121999998;36.976462270000056;38.78104636000014;40.10443692000009;38.68835542000013;39.96680998000022;37.8870202299999;37.68646707000017;37.14884991999995;35.65571290999996;36.68896487000006;35.14988789999998;34.98809759999997;33.37666438999992;32.01364633999985;32.34511560999987;31.47606704000011;31.37639425000013;31.24070583000013;31.113063339999908;31.416269550000028;31.22587246000006;30.45063745000012;31.10903978000013;30.674963779999967;30.607816769999882;30.36719732999999;29.35741512999983;28.937086920000095;26.36282657000011;26.067927460000046;25.821617689999986;25.53045490000011
164;71.47006285999987;68.95887424999962;67.11001668668685;67.13303960000005;63.31738058999997;63.107634189999956;62.603965340000215;65.53954567999955;65.2734630800002;64.15998757999976;64.02413506999996;59.21684451000028;63.20435171999981;61.27489777999992;61.73966351999984;60.441415630000094;59.01316846000018;59.21764288;57.572170680000305;58.5420691900002;56.053024489999984;57.32435859999985;57.202443319999894;51.159133960000254;50.23838232999997;48.51639237999985;47.68353176999976;47.81439064000016;47.4930613300001;49.16815095999989;49.464240169999925;48.543052419999995;44.71928544000002;48.32510187000015;47.200394150000115;47.12334089;46.152079770000064;46.08980231999979;45.48550864999981;45.01966462000015;41.89769757000032;42.068055949999945;44.113051839999905;41.67150172000008;41.64051371999998;40.68858672999979;38.85116310999996;39.066310409999964;37.09477249000008;38.84921369000012;40.14208798000011;38.74315414000008;39.99384082000022;37.9193352099999;37.718361150000156;37.182003319999936;35.71069170999997;36.721643320000055;35.22138051999997;35.04125869999996;33.4354575599999;32.105052249999865;32.41820855999992;31.546849740000106;31.44764606000014;31.311451220000123;31.18471362999989;31.464773070000007;31.277830930000036;30.52694674000012;31.165300030000125;30.720656219999974;30.637705649999866;30.39893494000003;29.385671129999803;28.974283180000086;26.441527640000114;26.120962270000053;25.89480197;25.583656440000112
165;71.64885716999987;69.12925980999968;67.32214600600622;67.29262299000007;63.49100475999996;63.25008152999997;62.77694961000026;65.58699408999956;65.32715041000014;64.22054856999978;64.07669199999992;59.454583650000195;63.24677539999978;61.338161179999936;61.789060619999816;60.56512834000018;59.11367883000021;59.26529572000002;57.68171942000032;58.585513640000265;56.13951952999996;57.39241973999981;57.244643399999894;51.26819028000027;50.34632591999997;48.64583674999986;47.87298602999979;47.930032790000176;47.5857545600001;49.21716374999988;49.494028839999906;48.57735329999998;44.90079419;48.36130731000014;47.27453130000013;47.18628115999998;46.19804574000001;46.125327559999796;45.51609786999983;45.06347812000017;42.01847426000031;42.16429321999994;44.154798719999896;41.772128540000054;41.720762399999984;40.78735578999982;38.935887489999985;39.15300061999997;37.18739130000008;38.917356890000086;40.18061569000009;38.815994670000066;40.034174100000214;37.94919937999989;37.749721000000136;37.219572599999935;35.770443439999944;36.76612345000005;35.308047059999986;35.11489652999993;33.515332249999894;32.18232776999989;32.484410109999914;31.616844000000135;31.50395130000012;31.35659770000013;31.258746909999907;31.53347740000002;31.32699415000003;30.593817480000116;31.21495831000013;30.76493875999999;30.67013173999985;30.42981568000003;29.424951269999827;29.007428160000085;26.508350840000105;26.188371240000055;25.95175547999998;25.658937150000128
166;71.84349423999988;69.28117584999967;67.51362398398417;67.45496544000005;63.6558973;63.42180752999997;62.935281410000215;65.65936003999954;65.40465160000014;64.26205320999976;64.13133291999993;59.644747760000186;63.29792360999974;61.42936728000001;61.8372939899998;60.64946826000015;59.21426414000024;59.307443430000056;57.774964440000325;58.620353300000275;56.25880834999991;57.454055749999746;57.29686455999993;51.34592131000029;50.48111189999994;48.73505108999991;48.048643639999796;48.04535964000019;47.7001681300001;49.258132249999875;49.52797717999991;48.60828194999999;45.02849456000001;48.39196024000018;47.33891450000013;47.25485344999998;46.24188297000002;46.158337649999766;45.55093096999986;45.10230821000017;42.13040370000029;42.283359049999966;44.19659478999991;41.88260230000005;41.78962673999998;40.86013412999981;39.03198986000002;39.24666425999995;37.310961500000055;38.98629302000011;40.2058129000001;38.885035050000056;40.060826440000234;37.98258921999985;37.77606941000014;37.24624130999996;35.84964301999995;36.796664900000025;35.38258626999999;35.19969383999995;33.59071933999989;32.293191959999895;32.548023799999946;31.696519200000132;31.57106504000008;31.436201460000117;31.31531749999989;31.585691030000028;31.384244940000055;30.676977500000106;31.26686601000015;30.81743808999997;30.703822919999865;30.45406401000002;29.45659105999982;29.037081540000084;26.565849620000087;26.257418840000064;26.030195369999994;25.711924740000136
167;72.03969126999993;69.45570934999968;67.67070083083104;67.57569588000003;63.82167204999997;63.58722972999998;63.11652483000018;65.70706272999952;65.45572709000014;64.31047886999977;64.18553805999993;59.759474080000246;63.358788569999746;61.50034064000003;61.88683979999983;60.71204842000018;59.3068630400002;59.34124569000007;57.857134170000315;58.66685133000028;56.36833896999993;57.49880347999977;57.34151367999994;51.4504589600003;50.588504749999935;48.87264344999988;48.15673263999981;48.14025798000021;47.8045372700001;49.3048789299999;49.56483720999987;48.65172772000001;45.14062498999997;48.43019888000018;47.41051237000013;47.32107687999999;46.29283358000006;46.192099599999764;45.58875424999985;45.14802554000017;42.21720884000027;42.37453433999997;44.22773307999992;41.95803722000005;41.85938758999999;40.96821360999983;39.15479141999999;39.325394049999964;37.43608472000006;39.07800960000013;40.23381027000008;38.93466578000006;40.089060290000226;38.01069318999983;37.80698295000014;37.274962759999916;35.90742082999997;36.82794363000006;35.45881587999999;35.266497679999965;33.649251289999924;32.39712179999991;32.62522766999995;31.78497262000012;31.600588710000075;31.50041410000012;31.373115139999893;31.638366800000043;31.435352900000044;30.7401854400001;31.32079482000014;30.866914219999977;30.732841609999873;30.48580999000001;29.48261803999982;29.063853350000066;26.65548757000011;26.318951690000056;26.09825055999998;25.785877880000132
168;72.17527463999994;69.61134346999967;67.85214612612631;67.70920779000004;64.02826893999993;63.75286465000001;63.316666390000215;65.75660939999948;65.50529900000018;64.38286464999975;64.22126377999993;59.91551874000025;63.41465139999978;61.579103950000054;61.93705275999983;60.785611410000165;59.39034192000021;59.38573872000009;57.937448450000325;58.71252665000031;56.495815419999886;57.567694079999775;57.383859529999995;51.56385489000027;50.685888189999915;49.00004393999991;48.26681700999979;48.241533850000216;47.9115409700001;49.3562590899999;49.60032543999989;48.689164799999986;45.29284289999996;48.4617395800002;47.46673167000012;47.37517971999998;46.33621889000008;46.216511419999776;45.61756990999987;45.19363193000019;42.299568140000254;42.49230578999996;44.26655377999992;42.04838022000008;41.92980693000001;41.07233032999985;39.24662511999998;39.40283632999995;37.602991610000046;39.150324980000114;40.26359932000007;39.002945180000076;40.12796231000022;38.04493420999984;37.83399642000013;37.30530193999989;35.95521541;36.86297122000009;35.51776530999997;35.33555674999997;33.706324109999926;32.49150376999992;32.70287946999996;31.852162070000094;31.697861940000074;31.559705420000117;31.433857239999902;31.693915250000057;31.476588200000037;30.794857680000067;31.37731830000014;30.911005779999982;30.769182849999872;30.514684269999997;29.52089233999985;29.096157220000034;26.747106190000125;26.383637680000042;26.14852993999999;25.833589910000125
169;72.36870926999991;69.7651528599997;68.00648973973993;67.86925954000007;64.22660975999993;63.934616779999985;63.4598329500002;65.81393534999951;65.56342100000015;64.44529328999977;64.26647091999995;60.05978641000022;63.46994255999981;61.64036020000004;61.99040960999981;60.871236510000166;59.508758100000236;59.444567840000126;58.03314320000032;58.765475550000254;56.584909509999875;57.620199639999775;57.42576992999999;51.656715740000294;50.790879929999925;49.10657853999988;48.394695239999784;48.364112230000195;48.008333080000114;49.41234338999987;49.62469218999989;48.732118119999996;45.41347344999995;48.4858288600002;47.53989296000012;47.43403700999999;46.38081213000007;46.248726359999786;45.64943027999989;45.231628850000185;42.41818097000024;42.58917019999999;44.299288439999934;42.142433200000085;42.00469327000005;41.160699739999885;39.36184953999998;39.48989522999996;37.74994048000004;39.21561631000014;40.291656760000066;39.07739832000006;40.15949140000023;38.07105334999981;37.86505858000014;37.3394819599999;36.05194843000002;36.89198402000009;35.58796140999999;35.39600592999998;33.765382009999975;32.627348049999924;32.76162902999994;31.935869380000096;31.752787500000053;31.6206935300001;31.504777359999885;31.74262833000005;31.52410455000001;30.861434630000073;31.423645250000124;30.957423400000007;30.79672672999988;30.540203629999993;29.55767465999985;29.13389034000003;26.80634846000014;26.44427227000002;26.220057929999985;25.88932688000015
170;72.55270393999997;69.96288260999968;68.1947756756758;68.00313862000004;64.42470295999992;64.12784883999998;63.61830009000015;65.86944405999957;65.61529443000012;64.49855303999973;64.32791445999996;60.20732094000025;63.52052518999977;61.712745810000015;62.04249245999986;60.94584365000012;59.61491275000024;59.483744550000154;58.11884079000037;58.80215354000025;56.692541579999904;57.67937129999979;57.463167589999934;51.787209140000265;50.89338570999993;49.2499486799999;48.518121909999806;48.5151739100002;48.132662280000105;49.470389789999885;49.65613155999991;48.77733773999997;45.53220742999996;48.511773630000185;47.605667730000114;47.512118499999985;46.43687428000008;46.2805664799998;45.67967376999988;45.26816684000016;42.5072526100002;42.69220007999995;44.33359863999994;42.227954090000104;42.076875960000045;41.258325199999845;39.47826905999998;39.57571487999993;37.87655680000002;39.286121780000094;40.31698774000007;39.12727848000004;40.18349851000022;38.09876591999982;37.89830481000015;37.37878364999989;36.11713196000003;36.92725102000008;35.66650805999998;35.45673414999999;33.84069448999997;32.7364939999999;32.81634574999994;32.0041680500001;31.809618280000052;31.696891280000138;31.580663539999865;31.792343640000034;31.573534620000032;30.95171435000007;31.476432470000105;30.999082229999978;30.826293869999876;30.57356222999997;29.585380959999863;29.16429846000001;26.863072140000114;26.488105970000046;26.28129580999999;25.959054910000123
171;72.67144276999997;70.13479086999965;68.39653199199213;68.14182405000005;64.6181157299999;64.27257976999998;63.815945120000144;65.91581526999961;65.68664351000008;64.56751965999975;64.37971567999995;60.39557374000023;63.56255741999982;61.77674170000004;62.09624173999984;61.03545156000008;59.69404456000021;59.522834620000175;58.212262590000385;58.83752135000025;56.78723092999993;57.728511079999755;57.50490288999991;51.894085160000245;50.984250789999976;49.376293739999895;48.72174629999981;48.592613700000186;48.26526837000011;49.517376679999884;49.68485849999992;48.82280545000001;45.639258159999955;48.53975034000016;47.66934285000016;47.57544359999998;46.48252539000009;46.31905173999983;45.7127221299999;45.29946294000017;42.608167900000204;42.76979975999996;44.362316489999934;42.34208214000007;42.160330010000074;41.34263010999984;39.56563986999994;39.657516169999916;38.02412344000001;39.36042024000007;40.350610060000065;39.192414500000034;40.213578600000226;38.12785385999982;37.929744120000166;37.405403419999864;36.17705012000002;36.96251101000008;35.73724370999999;35.52681435000001;33.90857016999999;32.84041796999992;32.87852997999995;32.074615010000095;31.892462310000074;31.75086359000011;31.64576186999985;31.847651430000028;31.615564759999998;31.02299069000009;31.517065740000103;31.052495009999983;30.858230829999897;30.60570919999997;29.61589402999986;29.190189160000013;26.92485608000012;26.540105810000043;26.33250051999997;26.017416900000132
172;72.84207335999999;70.3041471299997;68.58927978978984;68.25826277000006;64.75288290999994;64.41816548999998;63.9364463700001;65.9656432299996;65.73736992000008;64.61662280999975;64.43289534999995;60.58859681000026;63.61316407999986;61.83081652000006;62.13634888999988;61.12777390000001;59.78843314000019;59.57878557000017;58.32804644000039;58.87600269000024;56.871795039999895;57.786581709999744;57.54439322999989;52.024252030000255;51.083650419999984;49.52109971999991;48.85661291999977;48.69329655000019;48.35430778000007;49.56024605999985;49.72012147999994;48.86671017999999;45.76640461999997;48.58306372000016;47.72772123000018;47.64803398999999;46.520211440000125;46.366913559999816;45.73694342999991;45.339646900000176;42.71355148000021;42.86325715999994;44.396596009999946;42.43603526000007;42.22629013000009;41.405343819999835;39.648521329999944;39.74408489999993;38.13477561;39.4678024400001;40.37594620000009;39.25628884000001;40.240998680000196;38.160981549999825;37.95955285000018;37.44172459999987;36.26649501000006;36.99740944000009;35.80063933999997;35.56996432999999;33.983776989999974;32.921608139999925;32.94454626999993;32.1602688200001;31.96370111000006;31.81762372000014;31.709543069999846;31.89453287000004;31.672519369999996;31.077507310000108;31.56825804000013;31.102468859999977;30.888487389999895;30.63249170999998;29.647018179999822;29.215234700000014;26.988183050000128;26.599842120000062;26.393616319999953;26.090275350000137
173;73.03043031999998;70.48737254999972;68.78191211211214;68.40766799000002;64.94652580999997;64.58763953000002;64.1025312300001;66.0190255999996;65.78825490000007;64.66384949999973;64.48247928999996;60.72216998000025;63.65622770999989;61.917477370000036;62.17040508999986;61.222900330000044;59.926064390000214;59.628902130000164;58.430111480000356;58.92474370000027;56.98396147999985;57.832049789999786;57.59044312999991;52.10102552000024;51.17669323999996;49.65724342999991;48.98206764999977;48.83549254000019;48.43873513000008;49.58886619999984;49.75335536999994;48.89585960999999;45.91165214999999;48.612754980000176;47.79067612000015;47.70768181000001;46.56732684000009;46.399384559999795;45.75748305999992;45.37526671000019;42.835477750000216;42.92418376999993;44.42519854999997;42.53332059000005;42.3029493700001;41.48424635999985;39.73524706999993;39.81919501999993;38.273009640000005;39.537807880000116;40.40343700000007;39.32100269000002;40.265380300000174;38.18803239999981;37.992112560000166;37.468530369999876;36.341627410000044;37.029545120000115;35.87207254000001;35.63968446000001;34.06509634999994;32.99979274999996;33.00863027999993;32.23758304000011;32.03897025000007;31.892787840000143;31.78257242999986;31.939145210000056;31.721193100000015;31.14444237000012;31.618234840000135;31.157824749999982;30.91736055999989;30.669104719999993;29.672893349999836;29.2445862;27.044033670000122;26.657808960000047;26.44521205999995;26.16505466000015
174;73.20935110999994;70.64299728999973;69.01559558558561;68.55803956000004;65.16826906999995;64.75949967000003;64.27480336000002;66.07499656999957;65.83896011000007;64.7197640599997;64.53984941999998;60.918647020000265;63.71246274999988;62.00914980000006;62.21259049999984;61.31679458000004;60.0068401300002;59.68321687000018;58.562273060000386;58.964565300000295;57.14522060999987;57.887113399999784;57.63405339999993;52.224659300000226;51.27169823999998;49.7701283199999;49.150757119999774;48.927491410000194;48.54144164000006;49.63572499999984;49.781543909999925;48.93460068999999;46.04242083999999;48.64347317000019;47.84162401000011;47.75541325000003;46.61218231000009;46.43753704999982;45.78080149999991;45.41222128000017;42.93393549000021;43.04534187999992;44.46238515999998;42.61918886000007;42.372845760000104;41.57912878999986;39.827857279999954;39.90004227999992;38.361550959999995;39.59011613000013;40.42998398000009;39.38304638000001;40.293823770000174;38.212847399999795;38.018931260000166;37.49579208999989;36.42168083000008;37.05786551000012;35.956566280000025;35.68164018;34.13218969999997;33.12159997999996;33.09558621999989;32.3092508000001;32.10581413000006;31.940052150000138;31.831841779999856;31.983540830000077;31.768708349999994;31.195940940000117;31.663347310000113;31.211534519999958;30.946648389999872;30.70373250999999;29.700513109999825;29.274347680000005;27.094624880000115;26.719076390000076;26.501795109999936;26.218136670000142
175;73.38261583;70.82842772999969;69.20531665665672;68.73984925000008;65.30096071999992;64.93185712000009;64.45821375000006;66.13740454999959;65.90656752000004;64.77851249999972;64.59714656999994;61.05563213000026;63.75402167999989;62.05921049000001;62.269632749999815;61.40580629000005;60.1000528100002;59.718619910000186;58.63937866000036;59.00420727000027;57.24367049999988;57.93995629999978;57.6904860899999;52.349763870000224;51.35798267;49.90844154999987;49.281995349999775;49.017190580000175;48.64509807000003;49.71026935999984;49.80904103999993;48.98294497999998;46.14866067999993;48.666090900000206;47.907340400000066;47.82185836000005;46.65166785000006;46.47229810999983;45.81307240999992;45.450021360000136;43.0576396500002;43.159716479999915;44.496832829999995;42.72475999000006;42.44097789000013;41.64383890999985;39.911785389999956;39.99076135999994;38.48735124000002;39.68253994000015;40.45099578000007;39.44940666000003;40.31411961000019;38.24642203999982;38.04680759000015;37.52767301999988;36.49636971000008;37.08954706000013;36.036203140000026;35.74830179000002;34.19540736999997;33.228243159999955;33.1812824399999;32.39006384000009;32.15789945000009;31.996143660000158;31.902688649999856;32.02676343000006;31.81609001999998;31.280209520000096;31.7076613500001;31.255226679999947;30.990853489999857;30.726960229999968;29.72974825999983;29.306865710000007;27.143918710000126;26.775818670000078;26.550688179999938;26.281915320000145
176;73.53514819000003;70.97670772999975;69.36534462462465;68.86832361000006;65.44748414999992;65.10550728000003;64.60052609000002;66.18022048999958;65.96098665000005;64.82324528999978;64.65055743999993;61.21855268000028;63.792846849999925;62.14183686000004;62.32024101999984;61.487441320000045;60.18871346000021;59.7624520300002;58.70500609000037;59.04445209000027;57.34289234999991;57.99491920999976;57.73438060999989;52.46239727000024;51.44853054000001;50.01597108999988;49.41458788999978;49.11750872000018;48.71679529000003;49.75268525999982;49.83689324999994;49.01420397;46.30056969999991;48.69141139000022;47.98079466000009;47.86521814000003;46.698118530000045;46.50014525999985;45.84031495999992;45.48517240000014;43.167160310000234;43.262194599999916;44.535859049999985;42.830874510000044;42.51107499000014;41.732102239999854;40.008751639999936;40.070213059999936;38.668402050000005;39.742423010000124;40.48010785000008;39.52102997000007;40.338878640000175;38.272802239999805;38.077600210000185;37.558842269999865;36.57540168000003;37.12770912000013;36.08460129000003;35.80571784000005;34.261935159999965;33.31898892999996;33.22920965999992;32.46287588000011;32.20276195000008;32.05720519000013;31.960294989999838;32.06828831000005;31.861983269999957;31.35839709000011;31.74967114000007;31.30366595999995;31.028871059999876;30.75722414999998;29.75813477999983;29.337108090000022;27.220795170000113;26.8397557000001;26.605935069999912;26.344025250000158
