p: 0.5,ibrida,arena: II;p: 0.5,alterazione,arena: I;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: III;p: 0.79,ibrida,arena: I;p: 0.5,alterazione,arena: IV;p: 0.1,alterazione,arena: III;p: 0.5,ibrida,arena: I;p: 0.79,ibrida,arena: II;p: 0.5,alterazione,arena: III;p: 0.1,ibrida,arena: I;p: 0.1,ripartizione,arena: II;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ripartizione,arena: III;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: II;p: 0.5,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.1,ibrida,arena: III;p: 0.79,ripartizione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.5,ripartizione,arena: III;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: I;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,ibrida,arena: II;p: 0.1,ripartizione,arena: I;p: 0.5,ripartizione,arena: II;p: 0.79,ibrida,arena: III;p: 0.1,alterazione,arena: I
62.9861;71.5469;83.4252;120.023;39.9333;59.2693;83.4941;51.479;107.3137;81.9078;26.2916;50.1179;82.0046;30.1043;84.0574;91.0283;119.0701;39.7719;213.1402;100.9342;15.6899;49.875;59.9777;61.8411;210.785;46.6587;32.6805;84.8801;59.39;78.6499;27.801;41.4965;84.1294;66.3133;18.2313;83.0395
17.564;74.3839;83.1735;87.9213;2.5636;29.3378;82.0588;51.417;108.0983;83.0633;38.4397;63.9668;80.5291;36.2564;79.4591;52.2022;67.0105;73.2994;154.3278;102.8918;14.4852;1.4941;59.9456;170.0782;65.1065;98.3636;86.2077;12.4361;68.4507;9.7567;66.8522;68.2918;81.5291;52.9525;140.5111;83.2198
24.7615;74.4829;84.0168;60.2173;11.9261;33.8786;83.6267;33.2066;101.0271;83.1949;57.0011;52.1332;81.0083;28.2876;82.2972;54.7101;117.1872;85.3244;224.9911;105.7016;9.8983;50.1182;65.5524;151.6799;65.5603;99.6532;44.361;72.7174;74.1434;80.7405;62.9142;61.5953;79.1669;64.5728;1.6252;81.5673
63.732;73.7287;83.3391;116.2728;67.89;63.4678;82.1597;0.6215;166.7108;81.8214;8.5862;122.297;81.4237;55.6455;84.5459;99.0694;86.8761;67.6459;165.6894;60.4523;12.2045;50.1184;63.7212;102.6611;63.5017;16.0155;63.1066;78.6956;68.6874;1.1776;21.4726;70.8032;82.8836;57.1056;9.006;82.8787
62.2544;81.4776;84.3645;71.6655;32.3544;59.3718;82.5568;54.183;82.7619;82.2428;16.7742;59.1976;83.6758;15.1917;81.0232;50.2567;36.5806;73.5711;165.4489;54.7244;21.5755;52.4083;66.0318;165.5014;63.3545;47.1079;44.5892;41.9158;71.0743;53.5493;11.5885;30.4207;81.8195;32.2396;141.1118;84.0906
61.6481;82.0074;84.3467;107.1591;51.7082;119.255;84.0322;51.2356;107.3649;83.4715;17.8009;56.2879;81.0411;61.0814;82.9393;109.5572;66.1171;79.7137;222.1412;107.1137;12.0117;0.9875;65.0124;106.0686;62.6329;40.6523;50.7787;23.7838;63.9646;8.0277;26.9525;53.9399;83.1107;61.1185;20.2114;82.2115
62.3012;79.915;84.0229;94.2243;30.3813;63.4436;82.6209;57.0406;104.1016;82.6959;14.3654;29.429;78.6759;42.1276;82.7104;60.6423;119.563;75.8145;222.3583;101.3955;13.2119;50.0;64.0499;209.0021;62.1523;73.6585;64.8882;92.9256;72.3126;7.0608;28.3213;27.606;82.6645;64.3787;1.857;82.6837
62.9879;81.4573;83.6091;122.5334;0.0898;149.8407;82.5294;11.9379;99.9711;82.356;8.5527;71.9492;84.7779;38.181;82.6572;59.3489;66.7831;65.8872;169.5182;116.4185;27.339;0.5994;58.3392;108.4937;113.1347;96.4231;59.3136;50.3446;77.5191;64.4909;15.5306;38.0379;79.9536;60.5159;16.9116;81.5583
7.7101;82.1462;82.722;117.2038;21.128;14.4788;83.5936;50.5928;111.8541;70.5831;14.7366;22.9986;83.3317;23.7613;83.1311;42.8511;2.459;28.3493;107.714;96.2566;56.9155;5.9397;65.7171;113.8233;64.6813;109.4731;50.5306;53.123;74.4071;122.7586;10.9152;38.8343;83.0463;58.6405;265.176;82.8288
20.7622;79.8768;83.4374;108.7558;15.158;42.9933;82.9085;97.239;101.2505;81.9687;8.0982;137.0906;83.5701;16.3669;83.5659;67.3406;1.2975;131.7507;63.53;107.1104;52.335;0.7466;20.3129;129.1181;64.5518;103.675;164.7567;63.2437;76.4882;123.5153;36.1019;38.1889;84.209;58.5671;160.8636;83.1652
43.1558;80.393;83.692;53.5084;2.0115;4.3226;83.1518;0.7572;106.6155;68.8474;9.0172;112.0389;83.6541;15.0635;81.903;94.1553;3.5225;137.342;63.1719;89.6062;59.8986;1.3154;35.3775;274.7832;161.3414;99.7785;95.8384;54.1816;75.1597;118.6179;55.5244;38.515;82.7223;58.7479;154.2007;75.8737
21.2715;81.6412;82.9786;63.7908;5.5459;7.8379;83.7782;0.5901;75.6723;71.8671;15.6158;28.3297;84.2897;8.3559;80.7251;97.7033;13.0789;85.5817;64.3123;45.6418;51.9204;66.417;54.6101;162.6061;155.046;109.9456;61.7777;63.4781;75.8306;111.1233;55.8175;57.0702;82.2065;62.7042;172.3397;80.7481
21.0843;80.0929;82.6317;112.2343;4.8279;96.6467;83.1415;0.4148;109.7371;61.515;24.5612;79.8087;82.5455;31.8749;81.4167;48.3396;7.236;46.5605;98.9629;45.7631;46.0806;7.0148;44.821;170.206;87.2252;63.5318;111.8751;82.3225;77.0883;100.3761;55.6942;33.2113;78.2167;58.2954;216.2191;83.5652
31.6108;80.7233;82.6741;67.9025;4.9073;60.6274;84.3141;96.7239;106.0199;64.9251;8.3795;39.3646;82.8835;9.4224;83.3545;102.5293;2.2184;63.3346;164.0627;57.1364;28.475;1.428;68.4932;225.1543;59.9772;66.6014;109.9343;78.3454;78.701;97.4094;54.9972;49.2675;83.3437;52.2801;218.7928;81.8957
41.8349;80.9367;84.5038;97.4709;11.2602;7.3467;84.0798;3.4179;108.3018;64.7944;18.4019;31.2998;82.8745;6.6534;81.7214;61.5992;1.0613;109.0009;111.4569;59.0296;51.7229;54.8737;31.3663;174.0182;156.4188;97.4371;112.1668;75.9802;77.5151;120.7104;67.5655;15.5603;79.7109;54.2309;221.8002;82.6129
30.7409;81.4375;83.2163;68.2204;16.3381;4.619;83.8963;3.7861;108.5542;76.6609;17.0522;35.7253;82.4564;27.6982;83.711;93.6578;2.9659;165.6018;64.5257;54.3477;53.1788;58.7551;39.3637;117.5827;63.0288;72.3252;156.8502;55.0639;76.4697;92.1819;68.3593;43.1807;83.2716;52.0664;157.4036;83.7873
16.8734;80.7659;82.0181;100.8201;15.4152;49.2583;84.2375;50.2354;108.914;82.7511;18.0723;34.4423;81.4625;17.757;83.0811;109.2183;123.8402;42.5277;152.9763;101.6211;53.3456;2.2111;39.4202;167.4666;63.155;17.7934;50.0689;87.8452;72.2429;19.1944;65.5308;35.8421;81.7671;60.5575;166.6386;83.1367
13.8692;80.9864;82.7194;87.885;19.6319;53.9519;83.0286;50.2372;101.8386;72.9212;9.2617;126.4808;83.3685;18.9336;82.204;56.7893;1.8594;66.4316;107.9373;121.8985;52.4001;6.9837;42.9347;171.5244;159.9953;95.1519;98.4164;56.2143;73.4274;119.065;22.2685;42.7113;81.1236;54.2124;160.3094;83.8099
3.0958;80.8955;83.3184;55.5238;18.891;8.4219;81.6568;51.1818;106.4521;76.4875;20.5009;41.5913;83.121;20.0533;83.0063;55.7879;1.5093;60.5202;111.0507;44.6875;53.6231;1.9939;68.3807;275.7948;152.9776;6.0547;163.0215;86.981;76.1455;115.6218;43.0164;31.9598;82.5945;57.7052;154.0168;81.2967
26.255;80.5874;83.7937;113.1882;9.6918;49.9949;83.9573;53.0281;76.2698;57.9308;7.5723;69.1036;82.2075;5.8475;83.55;96.7577;5.4296;39.2946;155.8188;110.3581;52.9346;53.81;57.1031;166.0083;106.0333;107.1296;61.7022;54.1308;76.2747;124.1067;46.6095;32.3712;81.2496;62.6489;272.6699;82.8097
16.7804;82.8623;83.1667;70.0295;20.4448;94.116;83.4149;5.6837;96.5337;82.5793;11.3263;76.7141;82.888;2.8751;82.4183;100.5705;121.5304;71.1425;152.8839;38.0839;52.2216;97.2423;41.1508;218.4933;152.7455;66.7394;209.7535;61.4162;76.6766;115.0904;38.1146;17.8635;84.1169;56.1877;154.9177;83.4025
42.5389;79.4913;82.3837;121.7437;18.56;1.3193;82.6096;13.7759;51.7035;67.2118;17.5199;29.1858;82.4131;10.1188;83.3424;49.3329;8.7137;82.4668;148.5601;63.8414;51.8107;59.7281;39.4419;218.5852;106.1033;1.6423;53.5429;93.2951;73.497;104.797;66.0604;47.9611;82.9083;56.073;170.1002;84.3061
32.1918;77.757;84.4325;68.4888;18.7939;64.3752;83.4198;53.8133;152.2804;71.2209;13.7922;20.3559;84.5763;19.9958;83.5487;102.3258;11.6958;54.2659;66.9319;56.4892;5.1314;3.3935;13.6695;274.1836;108.7784;3.6387;266.6759;89.3641;76.1633;95.1096;21.9269;39.8067;81.1023;54.3207;156.8273;82.834
10.5999;80.5096;84.491;119.8906;25.3835;1.3824;81.792;50.2371;153.3687;75.4548;19.8444;129.5026;81.7572;3.7416;79.991;47.7739;2.3638;64.0842;64.8871;103.0715;2.4422;4.3827;32.9696;214.8535;160.2539;114.67;83.0909;69.1182;69.869;121.7991;22.0269;41.7284;80.339;41.4211;217.4131;82.4511
50.6655;83.2948;83.7545;91.0156;19.8655;3.158;83.1937;2.9143;87.728;64.9963;31.8226;65.5941;82.4741;4.1762;83.8093;52.0131;123.264;117.5171;64.6016;44.0326;31.9825;5.7073;19.3443;120.2604;159.7051;110.499;92.7241;77.9209;74.8457;114.7343;65.9391;38.6008;82.5742;60.6789;153.3191;83.3862
17.053;80.3656;83.7484;117.5331;7.2331;150.1204;84.3572;0.9717;154.4878;82.6978;7.732;58.8746;83.8368;22.0159;82.3124;71.7239;3.041;1.5315;66.6806;97.757;33.5318;13.5252;31.2879;224.1353;159.1755;13.9432;212.3048;97.3805;76.9831;120.3086;67.7286;26.8416;79.7298;58.0785;222.9595;81.1958
33.2294;80.7399;83.886;118.2707;8.5805;0.7108;82.1488;52.3611;107.3519;83.3132;3.8224;63.6785;83.9671;15.9405;82.7065;49.5454;5.0503;70.5719;65.5489;47.4429;53.1453;4.3987;57.2546;162.2926;96.7614;103.5802;106.482;94.7093;76.9584;116.5958;18.7074;62.6392;79.9914;61.779;216.204;82.2677
41.6958;81.9492;82.7622;110.4644;24.529;53.4939;82.7433;0.692;103.4297;74.1974;6.804;64.4033;83.4802;16.2247;82.8832;49.1501;1.9811;58.3663;63.2118;96.6313;52.9057;0.9526;6.9812;223.1415;152.5328;21.2675;109.2237;62.6998;78.703;129.8306;36.171;55.8286;80.7253;57.3768;113.624;83.0397
51.0855;78.634;82.623;120.5167;51.7919;90.4153;83.2333;55.0726;136.0743;66.6423;36.2674;146.3983;81.3238;57.5356;82.5519;105.5922;91.2341;6.3447;165.3512;91.4782;32.5627;1.9368;6.3797;106.2012;63.1136;22.543;97.1481;90.7573;82.2457;63.6323;3.7565;33.8278;79.2672;19.4665;57.4031;83.5402
50.4646;80.3659;82.5669;23.3215;52.5661;35.8158;83.0383;56.729;88.8668;74.3059;46.1823;165.9135;83.513;50.0293;83.2413;114.1691;9.5941;7.0409;102.9729;94.37;26.7384;0.4515;29.0502;163.9967;66.613;67.2378;101.5836;81.4575;83.5974;106.7497;13.8295;25.7097;79.6944;7.8864;105.8321;83.6413
52.965;80.6289;84.2777;64.8759;52.0839;91.8024;82.3454;14.9572;113.9603;77.4478;13.2862;7.5737;84.4485;18.2675;83.2885;108.5323;10.5116;46.2715;170.0329;96.1613;43.1297;43.9123;37.1258;105.4716;61.3426;42.6932;72.6689;97.4601;82.4366;65.1615;12.7266;56.9695;8.722;32.0944;109.0383;84.4864
53.0098;81.9645;82.4846;81.0665;52.2794;86.8428;82.5335;17.8103;12.6526;81.2108;12.0159;135.2595;83.9028;30.9042;82.7048;61.1445;120.7613;5.3644;213.1967;107.4516;58.8926;1.5015;29.2829;93.448;103.3916;52.1755;18.6104;76.3862;81.8558;114.8898;7.655;66.296;4.8511;23.926;109.5851;83.7867
55.7908;80.8711;82.6731;120.0722;52.5111;79.3432;83.545;0.7412;73.0511;80.0297;59.0509;126.2752;83.8741;66.4861;83.2418;104.7584;41.5587;9.8692;159.9689;0.7107;9.049;0.8873;7.7177;107.4724;113.2922;25.4594;61.2032;95.0312;80.9785;63.7498;19.2869;52.143;76.033;12.9544;105.6869;83.0072
55.516;79.2828;83.6352;114.481;52.1983;76.1224;84.2248;17.3421;60.3059;80.2212;25.4277;71.2084;81.4482;51.5115;80.2981;59.9597;53.6591;91.2029;162.8107;89.4432;39.9531;14.5117;32.4372;111.2975;61.7318;16.1759;74.1715;15.1075;83.2277;63.0036;26.3754;68.4338;81.0439;16.686;106.954;83.8971
53.097;80.9311;82.8553;104.6562;53.3384;83.0468;84.33;18.1937;66.7822;75.8665;9.1015;78.9324;82.1675;37.7018;82.2454;55.2308;112.7528;14.061;159.1236;0.3563;20.5783;3.4256;18.0167;158.0862;153.3502;83.6233;83.1335;22.0693;84.0661;62.0266;20.8948;56.1818;78.5982;18.0875;93.6527;82.4848
55.3435;79.6782;82.0906;116.8044;50.8989;65.1078;83.7946;38.6171;72.504;79.0237;34.0231;164.8492;82.5503;51.7076;83.7542;62.0793;114.5183;7.1662;214.1501;20.8769;33.0352;11.4265;34.9468;157.3455;110.4801;90.4988;80.12;13.8291;84.0625;63.237;10.777;18.6048;81.0649;26.9351;104.7404;84.1728
51.9624;77.4143;83.9443;119.4619;52.6096;80.9631;84.5214;16.7325;196.1425;81.4059;49.1217;48.607;84.4032;50.6464;84.0415;100.2016;69.8068;8.4757;165.1129;0.3535;60.7346;4.7808;31.6945;46.5452;152.0643;3.4826;90.7437;21.8894;81.801;59.2258;14.1346;68.6868;30.6138;22.4783;107.1074;81.6391
53.999;83.527;84.5633;56.7986;51.947;91.6951;82.331;31.8681;10.9266;78.8739;45.4703;97.7176;84.0775;6.4692;83.2795;57.1067;121.6123;9.736;113.5484;104.6347;53.1255;94.7565;35.3399;107.0065;106.282;73.0627;77.4122;16.5557;83.2746;109.2928;19.3199;12.7889;35.8752;22.4404;106.7833;83.4578
51.3694;80.2852;82.0412;110.0408;56.6797;70.0166;82.7939;1.3005;180.8048;70.2979;30.4977;51.986;82.0898;63.9359;83.0226;58.3686;123.9376;62.0619;218.5544;0.3538;37.3594;31.1306;46.995;101.3303;63.0443;0.0;84.5818;6.8778;82.6398;60.4801;8.0393;49.0468;10.252;28.3808;110.2888;83.7277
58.6741;78.3285;82.7726;76.9934;28.441;72.6587;83.137;0.2352;76.7802;67.414;50.3469;69.4509;82.573;42.922;82.9524;48.2364;69.8708;69.809;218.2199;110.7357;47.9428;7.5298;16.9818;159.2965;108.0705;74.9672;39.6794;98.7461;83.1453;107.834;4.4177;20.822;9.6164;16.5554;102.2667;84.0837
53.784;81.8725;83.2983;54.2568;52.0852;82.3247;80.0626;15.1689;2.7365;78.4679;36.0203;173.0453;82.1677;57.5259;81.6994;111.699;66.2143;91.797;202.792;0.3534;58.5279;8.7493;6.4704;154.2512;107.2622;81.9429;42.5974;97.848;82.8631;102.3301;22.4945;35.4548;79.7025;15.8238;161.5076;81.7007
51.059;77.9139;83.441;100.3163;55.9569;60.756;83.5603;62.1607;71.0659;78.9137;23.5564;138.9528;82.6453;42.9948;83.1491;69.309;65.7129;10.9027;115.8462;4.8453;56.98;4.494;10.5435;92.8479;106.4944;28.3183;96.0334;20.3997;83.5878;65.1617;34.5485;32.7794;80.9867;24.4134;112.4154;81.9339
48.9695;77.3076;82.8294;90.8434;52.2149;87.2982;82.1424;13.4618;66.2973;76.2804;35.1184;116.4239;83.2337;53.7633;81.3878;115.2872;7.7281;92.2118;118.5611;97.7383;59.2855;7.1271;6.6472;110.4634;61.9844;37.226;92.094;24.908;82.9009;100.567;27.7462;10.3712;75.7864;21.0625;56.0829;83.5629
53.1285;79.2263;82.6374;66.8485;53.9301;86.349;83.3336;0.2368;2.3099;79.8129;12.1741;65.9567;84.982;30.9773;83.1412;69.1614;117.6593;5.8477;160.3582;19.1809;54.4695;1.3184;33.3233;107.1438;107.8725;71.1046;87.5263;94.4086;82.4854;64.2916;25.0945;68.9131;79.2856;19.9577;160.9556;83.9026
32.9087;79.3881;82.9043;116.245;53.2584;66.6276;83.3892;3.1891;77.8045;77.7014;12.1528;194.6451;82.7809;60.2576;83.9791;119.7607;122.6721;60.9435;160.9202;0.3541;2.4594;8.3009;32.3377;108.9944;63.3272;20.3599;45.8258;99.7081;82.688;111.0904;25.0258;66.7543;8.2971;22.2206;162.4337;83.2251
51.8592;83.5084;81.5626;74.8543;6.9094;67.7092;83.2096;12.8038;116.4332;77.3945;47.5385;114.226;84.3998;54.8;83.0893;57.6902;62.9406;17.4922;157.2821;94.5374;53.7153;91.5593;18.0521;111.6168;108.9547;80.0817;84.0668;18.6188;78.3249;62.0494;12.0117;50.9421;2.5951;28.7024;109.0326;82.12
52.9136;79.0581;83.9189;104.0969;52.5988;95.0255;83.1999;6.637;15.1176;78.6077;5.9275;108.3475;81.8265;46.4582;80.5363;119.4924;21.5246;11.1478;116.955;22.5692;59.4777;72.5119;58.8123;145.5569;108.2592;31.9767;36.5376;81.3509;81.6039;158.0303;17.4067;54.8508;79.1593;25.8711;105.4203;82.6349
51.0544;79.7049;82.2406;25.156;62.9519;75.3673;82.4739;22.7164;2.1121;77.2076;35.0497;61.338;82.1803;34.5264;82.1332;69.3729;28.6159;96.1629;200.4623;0.2922;55.5422;86.7662;68.0712;103.9128;155.2742;9.8345;35.6235;96.4773;82.9737;107.5838;5.2734;24.0532;79.3523;18.1219;110.0186;81.533
52.9051;80.8253;80.0597;118.5022;31.9258;28.4337;82.2954;2.5548;110.0379;80.6364;63.3293;0.991;82.9535;10.5666;84.3555;119.6838;7.5556;14.7042;170.9776;108.0084;55.9864;60.8557;45.6662;159.5043;213.7964;31.1014;58.0665;59.1077;74.4896;160.531;27.0232;5.2559;83.0154;25.6286;41.5918;82.6177
41.6002;78.3237;83.6919;108.481;18.6558;65.6705;83.2014;50.3331;114.9044;82.4095;30.0185;90.1068;82.9401;12.1441;84.0866;70.5793;0.0;119.4811;221.7249;113.0837;39.1753;92.7877;19.0974;104.9022;111.211;95.2149;52.2471;50.2183;73.7187;166.0149;27.4367;13.7164;83.2449;27.4229;6.0672;82.5692
54.2396;75.197;77.9943;70.3373;19.7366;27.1386;84.1923;44.4578;113.1645;80.7873;50.4122;13.3733;82.7225;52.6319;83.3211;51.5645;3.5399;16.8468;173.9943;65.6464;49.3114;62.1432;19.9908;49.1822;54.6519;18.6061;55.1734;59.9692;77.4502;107.4744;8.4931;18.919;83.5095;21.6333;55.6142;83.6433
45.7397;80.4918;78.9485;126.432;30.2204;40.9036;82.8397;55.578;111.9693;82.7751;69.0059;32.4284;81.2298;23.0391;82.4317;53.799;0.0;25.4331;223.1907;114.39;58.8558;74.9252;55.6899;109.9615;60.2361;12.9113;63.7652;65.5856;74.8427;63.81;8.59;14.1789;82.2184;16.2313;84.5527;83.8439
41.5186;79.899;83.0381;60.8583;51.7892;16.9066;83.7768;5.658;110.2851;83.1299;52.2213;51.0895;84.8606;21.0236;82.01;50.3037;57.313;114.4664;165.6095;16.6212;51.166;51.7738;41.3962;104.4714;155.9657;88.7078;54.1287;60.6235;79.0603;68.6648;36.3682;18.5714;84.0063;32.5729;38.3984;83.6656
42.3561;78.8002;83.6036;12.847;54.5038;50.2354;83.3779;0.0;113.692;82.106;25.757;1.3243;81.0163;65.1081;83.3085;68.0866;92.262;111.5846;268.7541;17.0644;35.4773;78.783;31.9767;156.3574;88.843;80.6044;53.1896;19.9188;77.4639;216.0361;16.7607;18.1625;82.885;35.9994;33.1984;83.3121
61.874;78.809;83.8329;120.6405;53.3049;24.0306;83.0589;74.0882;75.6666;83.7713;45.1399;24.9801;82.6719;20.7032;82.8716;68.4636;0.1176;31.7507;169.6334;62.2588;60.1115;92.2003;37.3908;113.2576;105.3025;31.1998;55.7462;74.3573;75.713;67.651;1.9477;15.6326;84.0455;16.7013;56.5431;84.2288
63.7605;80.1265;82.1381;116.6158;55.1161;21.9326;83.0855;50.084;72.8408;82.8937;70.1248;50.0;82.8674;45.3957;82.6255;63.8271;6.2967;10.0369;212.2332;61.9226;63.3102;24.1191;28.3614;110.7416;91.0105;93.0633;48.0859;61.6529;79.6079;161.2881;35.4287;10.1741;84.6387;23.3164;60.1263;83.8358
51.0898;74.6152;82.3012;61.3064;57.9944;36.3705;83.1915;19.8112;85.0118;82.0693;33.0264;8.0809;82.6847;68.603;82.6031;112.714;2.2202;116.9686;113.4694;59.849;62.9253;20.0866;68.3591;49.3728;161.1698;28.4174;56.9126;64.5607;79.624;151.5749;9.2079;22.3137;82.5466;20.6091;24.4112;81.2697
54.9942;73.4329;81.1119;124.0777;23.35;5.156;82.8444;0.63;99.7687;83.6502;12.2428;3.1964;83.0826;9.524;82.8135;116.5267;119.3627;86.9406;165.7422;60.3925;58.8484;34.7639;64.6192;107.2122;116.2899;22.4093;56.0534;64.0359;79.2708;88.9804;10.9297;6.6811;82.8674;46.7712;65.1029;83.4208
55.5658;79.4716;82.2661;103.7542;0.4863;22.0852;83.0136;2.1251;117.9694;80.997;13.4745;69.8866;84.3596;17.2808;83.8525;69.5876;9.6217;30.147;223.8275;25.6015;47.7953;61.577;11.3901;106.6238;109.5286;87.6215;61.0568;55.696;79.9806;258.4018;8.0832;17.4175;81.8903;10.2792;93.1091;82.1792
42.7975;79.686;83.3993;82.4089;52.6614;52.1814;83.2282;10.0396;63.4413;80.9303;44.4102;68.4629;82.3234;3.7695;82.4182;115.729;116.9962;109.5856;226.8161;68.3256;60.0668;24.039;40.6078;106.9584;64.6034;78.4833;1.9592;52.8583;81.8338;63.9791;17.3762;22.7101;82.989;39.3503;22.8157;84.1315
46.3324;81.33;83.7609;118.8263;17.3036;53.9516;84.2265;51.8634;108.2491;82.3618;41.8509;7.2455;82.8486;26.6574;82.0657;59.8061;62.4607;119.0387;162.0022;114.1474;57.6964;59.4188;45.4161;107.0898;119.6127;20.546;53.438;70.2236;80.1641;165.6631;11.2647;5.7293;84.2412;21.8058;68.1298;82.3144
58.0404;74.3442;84.0939;112.8407;51.7722;71.777;82.752;16.8289;98.0269;82.5283;59.0282;54.2556;83.0612;29.7574;83.7473;66.3483;63.2742;97.9495;211.7243;64.3177;58.3283;22.2589;16.1491;104.0407;160.113;24.2888;53.6666;57.8115;76.5027;205.1676;29.0302;16.5856;84.1197;2.0953;67.9293;82.8175
52.0591;75.9813;82.3111;123.0916;54.1929;30.1628;82.9477;56.9509;111.1438;82.1906;40.2432;50.0;83.2368;3.5568;81.8486;119.2031;3.3066;28.2101;222.6668;116.683;62.0768;67.0207;53.7361;111.1484;165.2691;66.5753;105.1932;88.6963;71.5732;110.3117;23.9812;21.2799;82.4405;11.6838;26.0242;82.1344
47.7932;79.834;83.9278;69.9325;51.6289;52.8042;83.9816;7.5772;106.5677;83.16;71.6767;10.0816;83.2434;20.0205;82.1089;101.8074;2.3093;30.5748;163.7017;66.6319;46.4588;17.4432;27.1547;108.6423;62.5058;66.3881;76.4293;66.3169;79.1929;111.0264;47.0883;26.0306;83.5999;15.9776;122.3504;82.2943
49.8116;79.1287;81.5191;72.3246;8.2542;38.5895;83.8213;47.0084;114.7994;80.3614;64.9295;77.3881;79.784;33.8225;82.4388;119.0143;4.3729;109.7425;224.5821;64.4897;63.0353;28.1616;34.8915;98.1058;67.3604;92.2538;50.4567;61.2494;79.1106;113.7411;17.207;19.8081;83.2891;35.3867;4.971;82.027
49.5817;75.9884;83.2595;117.1225;37.99;35.5429;83.1596;9.3757;112.9414;82.0536;62.3435;66.5447;81.4732;50.8935;81.7422;114.4937;8.1515;117.2957;167.1527;114.7204;60.077;100.516;19.9648;102.0525;63.5024;22.8738;100.7033;56.3326;79.5913;67.4291;9.3553;26.3369;82.4464;18.0009;100.1671;81.6608
54.0057;80.1919;80.5498;123.2121;3.7038;33.1297;83.7653;57.0483;116.0751;82.4812;55.0455;2.5334;84.1103;18.5845;83.6297;68.0184;1.7705;48.5724;171.7581;49.691;49.3703;100.6547;66.3331;103.9206;112.9284;73.9963;54.0121;53.6665;77.1832;111.9378;40.1248;11.4934;82.5405;4.3417;87.752;84.0088
52.3882;77.8631;83.6683;3.6119;42.658;38.7846;81.3095;6.3758;117.0817;83.9913;62.4996;8.0688;84.5961;30.3832;82.5793;117.2633;5.6751;113.0968;279.2313;24.6065;61.1557;94.0107;44.5237;105.4066;83.8799;21.354;0.0;55.2953;77.1402;167.0999;6.6447;36.9998;84.4374;5.8127;40.8307;83.3371
67.0194;77.9625;81.8814;118.7942;62.6925;65.8294;83.0765;47.6759;66.8991;78.5608;66.8669;16.4301;83.8421;23.1932;82.5655;95.6891;46.2331;117.4459;168.2576;93.602;55.1628;8.8059;51.9579;60.5478;62.1547;54.1068;56.0403;3.1189;83.1201;63.2106;69.0937;59.5997;83.2282;39.2349;17.9567;82.0616
62.975;72.4399;82.2554;67.9804;68.5643;77.0317;82.7449;49.0086;202.845;76.8208;28.4457;9.5694;81.4584;13.5323;83.8021;98.8894;88.8994;93.6502;172.1923;33.7241;3.3986;64.3348;60.4601;63.3821;95.9034;114.3211;49.132;77.7117;82.9832;69.4;3.623;66.2687;82.7566;27.3542;145.6074;82.4287
49.0929;78.1239;81.6778;66.1578;65.117;104.4021;83.822;20.9788;68.1136;77.7633;14.7757;21.5067;81.8689;11.6197;82.6046;112.7153;90.5609;53.3355;166.0066;81.2884;49.0555;14.5591;54.5147;55.79;142.2496;111.759;52.9634;9.4364;82.5689;64.1116;40.0437;55.1309;83.6302;19.9326;136.4472;84.4288
45.8678;78.3875;82.3683;70.5351;66.6913;63.5777;82.8346;52.8285;55.5246;78.4841;32.4995;52.8602;82.4351;20.2229;84.5588;98.4298;87.3788;113.1451;167.6602;23.3313;15.9427;3.7489;36.8084;59.4181;55.7342;38.5058;54.0626;0.5397;83.485;82.5028;67.7241;67.4762;79.222;35.9244;133.4695;82.4167
64.9366;79.4062;79.0535;53.4831;64.2208;70.6385;82.5963;12.1003;76.7309;78.6046;62.7551;12.1951;83.9785;13.9617;84.4947;64.1838;47.033;44.2079;115.7706;68.0192;4.1303;53.6426;38.8041;61.2866;69.5326;102.7084;55.0146;1.7821;82.0445;74.5011;20.2249;63.1798;81.4207;38.8296;134.7444;82.5579
66.8184;77.853;83.1289;116.8623;64.8162;90.2065;81.6611;10.7937;66.6681;78.6777;19.0402;53.0353;81.5175;15.1374;82.8359;117.643;41.7817;91.0661;164.7473;83.1263;27.2996;7.4727;49.8342;65.5289;66.5692;118.1008;54.5313;1.1576;80.8813;64.9256;27.9583;59.061;81.4214;12.154;15.6758;81.9409
63.9088;77.7888;81.4237;35.103;64.3266;89.26;82.8272;15.1501;79.2611;79.6216;23.1837;21.5031;81.7373;17.2206;81.0893;116.843;42.5678;109.6292;115.9164;94.3557;37.6142;73.2543;61.9405;157.596;59.4394;112.2652;68.4438;1.5961;82.072;51.5047;48.2606;65.2745;84.1932;15.9063;108.5188;83.0517
