p: 0.5,ibrida,arena: II;p: 0.5,alterazione,arena: I;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: III;p: 0.79,ibrida,arena: I;p: 0.5,alterazione,arena: IV;p: 0.1,alterazione,arena: III;p: 0.5,ibrida,arena: I;p: 0.79,ibrida,arena: II;p: 0.5,alterazione,arena: III;p: 0.1,ibrida,arena: I;p: 0.1,ripartizione,arena: II;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ripartizione,arena: III;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: II;p: 0.5,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.1,ibrida,arena: III;p: 0.79,ripartizione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.5,ripartizione,arena: III;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: I;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,ibrida,arena: II;p: 0.1,ripartizione,arena: I;p: 0.5,ripartizione,arena: II;p: 0.79,ibrida,arena: III;p: 0.1,alterazione,arena: I
57.9496;80.4109;83.6695;71.7891;49.4227;55.4191;80.9437;6.314;100.475;78.2396;43.2403;77.3066;83.0418;68.4861;81.4229;112.7448;99.5586;23.3037;165.0604;118.2881;42.9048;15.7278;12.0024;110.4727;217.5587;9.8946;50.0;27.8371;81.7857;0.3546;58.3933;62.8683;81.5537;52.6886;268.9495;80.111
58.7494;82.0035;83.6041;29.5402;18.859;55.0113;80.6492;7.6413;65.9926;75.8511;54.4608;49.0745;82.4458;72.099;81.4592;97.9938;47.2732;104.3082;105.5154;69.8456;39.7581;24.1511;63.1138;64.6173;220.6119;52.2284;58.4992;106.6743;82.6987;143.5556;34.0341;69.2036;81.1038;58.2611;220.4229;79.1782
51.4846;82.8948;84.3085;50.1179;19.7924;55.8097;81.9457;10.4013;95.5678;78.7753;20.8371;56.6314;83.2714;70.7897;78.9537;104.9474;71.1909;39.8346;120.9843;15.9559;53.4322;101.7313;66.5294;62.5687;229.7674;54.9066;58.5559;24.5686;81.6168;95.4194;32.9992;71.3257;82.6629;50.8709;217.0513;84.3814
61.1727;78.6563;82.9776;77.9254;68.0212;54.4041;83.1396;1.1367;77.7644;77.1329;35.7937;101.5035;81.4771;24.0648;78.038;46.0345;71.5487;33.2331;71.2195;32.9091;43.53;54.1503;52.0942;104.2087;269.8448;48.8969;28.7023;53.6251;82.2425;141.4602;18.8186;71.5728;79.6736;38.0142;323.3196;80.2267
66.0228;76.8655;83.3145;46.4565;14.52;62.4563;82.9665;50.2368;106.9586;82.9827;13.0509;34.4418;83.2246;6.3722;79.7302;98.9853;50.0;6.9609;219.335;97.3444;58.539;9.9678;49.9253;273.0048;110.3746;52.585;57.7703;3.7974;83.3142;83.9644;18.3356;54.5424;81.4974;25.6369;111.3007;82.8353
65.7593;74.5306;82.1935;98.7256;1.944;58.5075;81.0046;3.3394;105.8223;82.9386;22.5425;69.9719;80.9296;62.7499;82.5117;100.6849;0.0;4.6603;210.8566;111.6288;57.2399;1.5188;51.6485;67.8941;112.9539;48.1192;62.6818;6.6488;82.7787;74.1578;39.9419;58.7743;83.4007;20.8666;156.0528;79.9828
68.6891;79.2821;83.5537;34.2705;54.4042;70.2625;80.834;1.595;98.4972;83.4368;3.0914;71.5057;80.9133;12.1714;79.8993;102.3747;0.1176;120.8226;162.2644;105.028;48.5606;100.6803;23.825;26.6879;160.4761;78.0098;80.8448;61.3505;82.5937;90.0208;61.7068;53.1347;82.8633;19.7621;41.8783;81.1486
69.4654;78.4529;83.8872;48.3354;10.4123;75.641;79.7977;6.2517;154.889;83.4935;64.0439;40.0486;81.9875;67.1819;84.4002;117.9925;0.0;2.3755;110.5822;113.6619;57.5954;77.6884;27.0336;269.6211;110.2169;54.42;148.7436;1.8705;83.6202;90.317;69.3481;53.1443;79.4755;16.7844;107.354;80.4087
69.0459;77.305;83.4101;92.6194;0.0;69.2919;81.7008;24.0136;48.0688;82.1662;55.247;34.3998;81.0361;62.7587;81.0152;117.2586;0.2371;119.7906;102.339;66.753;25.4988;93.8394;26.4778;202.7469;108.6853;69.4972;155.9053;58.7158;83.0122;100.875;56.7136;57.6494;80.6912;6.0596;39.6428;80.2398
68.7662;74.5816;83.7703;30.7965;30.9096;65.8902;84.539;4.4959;160.4326;82.9982;34.1934;41.9887;81.0658;43.3129;79.487;110.4635;46.5988;7.3177;208.9272;119.9079;28.0938;100.312;12.2577;215.9473;103.6904;54.2596;71.2672;1.9443;83.3426;196.003;23.4949;53.0586;80.0993;13.6457;108.9809;80.088
65.4412;72.1507;82.5272;75.8759;31.5041;109.6535;82.3377;50.2363;107.9687;81.8366;22.8219;65.6015;82.9085;63.9734;82.758;58.5182;0.0;123.7937;266.0205;60.1495;31.1304;25.4176;30.6163;50.2909;143.9472;51.6503;155.397;50.0;83.3647;62.5125;36.7931;55.5161;81.1577;23.1083;86.2503;81.5034
67.1645;72.1759;84.3259;48.9325;62.4602;111.2793;82.2404;57.6802;47.7735;83.2632;44.4733;27.5256;80.2885;65.322;80.2506;93.1086;0.0;133.9349;106.4045;50.3556;39.5302;95.9034;50.1249;35.6227;151.2436;61.0691;156.4132;14.7061;83.207;100.599;29.0556;53.1691;84.5344;12.8836;92.3651;80.9891
66.1288;73.4322;83.1656;59.6799;40.1169;62.6325;80.1895;20.5284;108.8165;82.9232;69.3673;26.1358;80.9641;9.1193;78.8201;115.4339;46.7644;12.4561;214.8823;68.4526;51.9437;29.7751;49.7234;61.3257;211.508;92.2087;66.9585;4.4807;81.4791;70.4343;33.725;53.0091;84.2235;26.3092;111.2179;82.9169
68.2108;78.8543;82.784;93.8395;41.4522;62.2121;83.2238;1.3809;107.36;81.3015;28.9671;144.38;81.8728;64.1758;82.537;116.9414;50.0;132.2932;165.8696;0.2558;38.8835;100.2824;52.7636;281.0199;108.9707;55.7266;64.414;56.2233;83.7585;85.3059;10.4951;60.0997;82.3778;24.321;26.7811;82.1217
68.9277;77.8036;82.0611;107.0922;4.1671;76.5246;79.9651;7.6267;105.8708;84.2117;68.2478;59.1372;84.3012;11.6638;83.358;113.4617;50.0;1.9123;162.1196;0.2358;60.361;19.373;49.82;53.7248;108.3645;100.4244;58.2148;0.8819;83.1242;104.5898;63.2939;55.7957;84.1403;8.4124;146.756;80.272
65.1142;74.4827;82.6134;37.4862;46.8243;69.633;81.7283;50.3544;50.5914;83.7242;53.4458;145.8428;79.9668;63.3924;84.5087;98.8367;0.0;16.2694;208.8588;37.9674;9.3907;74.5795;49.8009;105.6062;103.259;55.9559;56.2694;50.9497;83.7456;96.9673;53.458;64.769;83.0381;23.5803;34.1531;78.9989
66.1172;78.808;84.1811;103.9701;55.1322;60.5353;83.195;2.3888;109.4986;82.9499;69.011;82.9116;83.0629;53.2625;83.8826;65.4908;0.0;19.4827;119.5443;111.7421;0.0;98.3442;51.2695;97.9636;109.902;91.1954;65.0803;8.2608;82.5833;110.0975;25.352;52.9978;82.407;6.9582;99.376;80.6935
68.6427;76.7219;83.5734;47.9002;54.5593;76.9014;81.4475;51.4074;107.0981;82.7243;65.4172;54.9291;81.6898;64.0318;82.8161;54.6;0.0;113.0165;170.3551;97.0963;38.0518;100.2944;7.1276;88.8525;102.0717;99.1922;62.7379;65.7253;82.6531;100.813;14.3164;54.0625;79.6238;14.2353;93.518;79.8223
66.1173;79.409;84.3268;95.909;23.2605;69.4523;80.6451;3.4897;111.6899;79.9704;58.3511;87.2449;81.7162;5.0594;80.3197;117.526;0.0;9.1236;221.4079;118.6036;28.6336;19.7334;29.2479;104.3413;98.6603;65.99;60.9789;7.4578;82.9333;60.1465;23.2413;52.4701;82.5053;13.0233;141.327;78.2216
65.7052;76.4689;82.4335;109.0723;35.6587;76.9581;82.7051;4.2265;41.5841;7.6592;63.2102;24.1419;84.2902;63.9236;84.3507;67.6266;0.0;13.9095;118.518;36.3549;59.7006;33.5001;24.1674;214.799;111.5209;59.8089;67.1763;1.8133;81.6914;100.2814;40.0442;57.8975;82.6025;20.6538;137.746;83.1059
62.7768;76.0281;83.2386;102.342;34.4752;65.2037;80.0429;50.2355;161.0405;82.3196;42.7764;44.9486;84.3939;64.1463;82.6748;63.6075;0.1182;15.9525;215.0234;85.2275;55.9747;31.5749;49.2413;267.0925;109.5309;64.9884;59.6257;3.6707;82.7181;77.7923;43.2705;58.7066;82.7101;37.4303;158.0125;82.8108
64.3662;75.5841;83.0235;95.4816;8.4412;73.2043;83.6239;24.6644;104.5243;81.8081;22.8262;28.5798;79.6368;62.2829;0.0;63.1109;0.0;133.9583;167.6127;97.2328;40.541;95.58;42.1213;202.7074;54.1086;24.4667;60.2345;1.1272;83.1634;50.9429;45.5906;57.3722;81.2888;9.4714;158.8095;83.4053
66.5091;75.9614;83.9332;26.8599;0.2335;72.4997;81.6383;51.5166;108.2965;83.1166;71.3882;75.6183;83.6906;12.2214;84.4055;67.7936;0.118;20.8288;153.3825;0.8252;34.9381;20.139;45.3598;177.2628;125.8301;51.9499;191.4694;3.4373;82.4826;113.0346;18.9928;57.8365;77.1481;12.8137;37.1885;81.4752
68.9692;78.3666;82.4463;81.0377;66.7655;61.7646;80.2121;16.6083;55.423;84.0165;11.2237;30.8827;81.9921;64.0321;80.3009;119.0862;0.0;0.0;166.9677;24.6696;59.0139;98.1453;53.0502;84.7356;83.544;66.0545;62.8276;53.5271;82.6635;58.6992;39.3033;5.5341;82.9503;18.4881;73.0409;84.9028
39.0113;83.7796;83.1253;67.6258;64.1626;105.7081;84.076;3.286;95.1754;80.7729;66.9198;66.1796;82.7874;20.2072;82.3875;4.2569;66.8405;5.4483;204.8213;84.7931;32.8755;19.5306;19.9281;106.7808;80.2031;4.4128;89.8135;27.1359;78.8533;79.6683;14.7997;39.3007;84.0478;38.9503;91.0244;83.823
59.145;83.6399;83.5144;96.8645;56.9721;107.4991;83.9082;1.2836;53.6381;82.2405;62.0547;56.6027;80.9743;30.49;84.9784;3.5243;58.5503;33.151;168.8369;67.5118;52.8329;18.1082;68.4736;154.0848;74.1462;61.5346;164.4712;39.6346;82.1467;51.4773;24.608;10.6603;82.4445;16.1913;162.3226;84.3013
65.8751;82.805;83.5577;70.8134;61.8382;203.487;83.7997;1.0389;76.796;80.7448;46.3177;30.7733;79.7019;5.0359;80.6435;10.6085;50.0;26.7396;116.0028;116.8679;9.5532;19.0957;41.1972;100.2477;69.47;4.7907;213.7286;51.3986;79.1023;62.8614;18.9742;72.1047;82.551;0.4601;86.0351;81.7045
61.6513;83.1356;83.0583;118.9791;64.2279;109.3172;83.0893;57.9984;77.7289;81.101;68.9934;74.7792;82.7106;10.2826;80.8852;75.8561;103.7993;1.3784;204.1614;67.0035;59.069;125.3804;6.9712;143.3486;59.9499;7.7941;158.13;50.2354;79.7308;79.8375;11.4818;47.1598;79.2196;60.9887;43.6489;82.0407
68.3819;82.3323;83.428;102.6174;65.3866;108.8777;82.6876;50.1165;108.4864;80.262;64.2277;6.9346;83.5968;19.1714;82.4504;6.2533;94.0387;12.9868;164.9416;69.1554;52.6345;14.7993;25.1889;109.961;196.9508;12.1853;99.957;50.7618;81.2079;151.3902;20.3121;12.3158;83.2388;50.7867;54.2481;82.9987
62.7083;82.5939;82.4702;117.0085;67.3058;106.7054;82.4221;0.6393;68.3912;82.6973;63.264;22.6845;80.9416;22.1784;82.7691;11.0434;1.5538;23.8345;224.3417;50.0;47.3151;66.0098;55.3412;210.3436;122.6235;107.9168;216.7415;50.9774;75.0514;84.3887;21.7952;39.7555;78.0124;62.5283;113.2985;82.4845
51.0886;81.7264;83.5435;95.3021;0.9727;203.5776;82.9892;0.5692;113.8505;83.3827;63.4111;67.2912;83.1696;8.8496;81.8407;2.7125;61.8855;15.1178;214.0638;117.1818;55.8557;64.168;36.6346;153.1193;82.4782;22.1718;100.1207;48.9315;82.896;60.5342;14.6201;13.5807;76.4799;62.068;96.7495;83.571
32.7623;82.7492;81.8054;64.7178;31.3974;66.1987;82.7013;2.7691;95.1448;82.9188;63.3612;26.5158;79.0433;19.4636;81.0601;3.0581;70.9975;55.6963;223.6194;7.2249;8.0953;113.7755;70.3921;107.4772;80.7134;11.403;116.5402;32.1835;79.923;63.2748;22.9424;5.1202;81.3385;11.5495;102.6353;82.928
62.289;83.5229;83.92;51.9298;0.3353;106.7126;0.8919;50.9427;95.2925;78.9159;62.439;59.386;81.6417;18.0756;81.375;2.925;70.3087;8.9013;172.0036;115.6181;53.3585;18.5514;65.4185;260.3238;107.5332;18.1825;164.4689;36.5842;80.1711;73.5266;23.1783;31.0688;84.6379;61.2251;79.1664;82.7214
63.0535;82.6284;83.2246;97.4483;35.6526;97.1709;84.0379;73.7464;72.3204;82.8724;63.5801;81.893;81.3946;25.4667;82.1704;20.3272;53.9928;61.5332;270.2525;94.9453;52.7402;16.7838;38.5019;105.9613;104.8956;20.8613;127.2707;30.7118;82.3983;93.884;22.0352;25.5966;83.1825;46.888;7.8873;81.5112
61.4157;81.8051;82.8979;62.384;31.3508;104.8664;82.5647;51.7179;157.5021;81.4617;57.5794;24.6418;79.4194;17.4379;83.6703;6.0422;28.1015;90.3401;167.5249;119.2983;3.6713;51.4164;36.0929;110.5696;104.7876;67.3052;84.2806;44.3159;80.3565;77.4806;15.4122;18.9404;81.7301;56.8432;120.5469;82.7217
37.2783;81.1103;84.3945;53.7347;62.8941;99.4107;84.4869;0.1197;70.5033;83.2182;65.6308;4.8349;79.4986;12.3635;84.3646;59.8714;121.3293;136.6264;171.8489;66.02;62.9107;48.8491;51.937;107.8766;76.363;7.174;79.2584;42.7671;77.7717;58.4841;15.0703;42.7995;80.6279;62.7698;62.9306;81.9861
67.003;81.8042;82.1183;47.2365;61.6071;103.5482;80.5158;5.183;60.3536;80.9486;62.9032;27.7264;83.9381;15.2841;80.4308;9.4293;69.7087;53.3996;117.4624;67.5171;52.4908;25.1665;52.8374;105.8946;50.1177;9.2985;95.7025;39.9179;79.7593;17.8124;7.4262;69.5474;84.4374;31.2774;263.5478;83.7174
64.5103;81.8628;84.1378;68.8182;29.2637;150.1807;82.8953;0.1177;79.9439;81.4923;65.1426;132.5574;82.1853;38.1899;84.7173;2.4301;46.2209;75.3626;157.1636;117.5792;32.1631;51.6751;54.1887;209.1208;104.7937;114.0597;140.7704;30.6167;81.7991;17.5092;22.3175;46.6481;83.3111;54.67;167.6334;82.6489
65.6986;83.1614;83.2192;25.2849;65.4102;98.5318;84.7016;97.2452;200.6365;83.3622;64.0821;128.2057;83.0431;20.1403;82.4174;17.5511;61.2349;9.9458;106.5473;62.5881;37.4091;11.5025;49.57;154.8549;95.1972;23.6272;113.0652;51.0749;83.6452;65.3551;4.3418;31.1997;82.5628;53.4285;71.6895;83.7831
30.1768;84.2502;84.5024;87.1719;63.8906;110.279;83.0973;0.1205;88.4098;79.2214;63.5317;73.9254;82.7023;18.8582;81.0344;0.0;107.13;55.2834;123.5889;118.2333;42.3488;59.6749;31.4103;108.8146;81.9459;112.9762;94.7625;19.1974;69.0624;50.3887;12.4218;59.4091;80.6554;56.7373;80.0096;83.103
63.1732;83.3296;82.9413;109.3724;59.6226;107.0779;81.9168;51.7448;53.45;84.6293;62.1461;66.5245;83.2065;13.08;81.2345;16.7056;27.6078;78.0046;215.014;67.4348;57.1803;8.7275;26.5986;146.4945;94.4246;13.1219;89.072;39.1285;83.5445;70.6481;5.9199;46.6388;80.7589;61.1584;100.4814;82.898
65.1615;83.2858;84.2254;118.0581;66.0457;104.9716;83.274;2.5316;98.1864;78.3519;67.8754;16.2124;80.7396;25.3355;84.7487;17.9027;9.372;16.7342;110.2795;10.5737;31.5425;57.2161;37.9568;104.2457;79.2996;12.9719;156.9347;49.1848;82.0229;68.0699;16.6474;40.3278;83.767;59.9148;158.8741;82.7761
59.3487;82.3818;83.3466;92.7401;64.2372;212.6689;1.1003;58.2708;59.4376;81.8237;60.1408;69.9458;80.6994;21.088;76.6064;3.5441;70.816;26.4713;219.3808;106.5625;13.4029;23.1705;48.8152;158.5232;75.0895;1.088;74.8407;65.8018;79.9916;157.6105;16.6282;71.2166;82.8093;58.9068;82.7098;84.0851
65.5912;83.1;79.781;118.814;55.6276;103.7082;83.3596;58.5032;154.189;82.0721;63.6296;50.0;81.8691;16.7765;79.0564;2.3615;78.7152;8.6697;175.277;116.7547;52.8135;48.8761;58.3189;104.8007;70.5729;113.9787;94.7461;43.382;82.6042;71.5263;11.0886;13.1504;82.913;60.0648;92.5281;80.3844
14.2208;81.5811;82.8896;45.4941;37.4658;66.6448;82.7932;38.8299;60.5212;81.7999;24.995;30.3286;83.276;32.485;83.1587;45.8489;71.1947;97.1899;118.4448;107.8933;16.2121;52.8794;68.8322;118.7635;108.5333;49.2569;22.6785;55.2378;71.498;90.0425;23.4129;11.2311;83.0591;63.8239;7.0952;83.5033
62.9324;79.3968;81.673;69.3285;32.951;40.5284;83.011;57.06;62.4061;83.2167;54.6849;60.1749;81.2668;50.72;83.061;104.399;64.8895;95.646;122.9367;105.6763;20.543;2.8958;61.8583;118.1645;109.1396;90.5741;65.8669;37.7776;71.3193;6.3159;36.3986;10.8964;78.7538;51.0552;12.6017;84.8927
33.1559;73.0594;83.7056;54.8385;10.0116;65.2738;82.9716;30.293;82.5418;82.6675;29.3812;63.7947;79.3591;48.9341;81.9751;44.6529;66.479;87.1777;220.7456;48.7613;19.8803;50.6049;57.8051;61.0349;62.5318;96.7794;63.8106;82.6285;77.6209;80.2405;44.5918;10.0972;82.9217;64.4819;260.907;83.8355
49.5745;72.302;83.985;99.4752;28.5407;50.0;82.3314;59.4353;85.5485;83.6455;61.4779;24.5153;84.3596;55.1095;80.7521;58.0937;38.0302;45.3401;174.5723;64.8001;11.9422;3.0062;59.215;166.6042;63.0238;99.0106;54.9551;43.5989;78.0347;1.9825;6.3518;13.0644;79.6176;57.0952;8.5184;82.7918
58.9036;74.9032;82.7498;120.7944;18.8066;90.2575;83.9694;19.4861;65.4655;84.1027;22.5128;128.9036;84.2416;6.6014;80.7347;50.2196;61.8673;96.6988;64.5506;104.1967;22.8522;3.5461;64.7117;113.7053;65.9949;31.6457;56.1804;37.9715;78.8378;76.1932;21.2793;21.5115;79.673;63.4088;153.0559;83.1835
51.2716;71.8568;84.0487;56.4115;22.1331;54.0936;82.2595;97.3081;58.5285;82.8006;70.6357;52.6315;83.3283;14.4228;81.2869;37.4746;59.8859;91.7378;122.2507;98.7933;17.462;51.8911;56.4746;112.2229;63.9564;94.0282;60.6655;99.9181;68.7206;90.9283;20.3261;42.0375;80.1528;61.4976;50.1178;83.1054
57.0754;78.1856;83.0531;114.9873;69.7249;57.782;82.7973;40.8667;63.7422;83.6769;31.9231;21.3453;83.0877;34.59;81.9739;97.4242;93.7231;45.8753;120.4508;107.7564;20.0436;2.4354;63.211;149.3534;62.8472;42.8582;154.321;80.3521;65.972;86.6117;27.328;67.8841;78.3712;54.2523;11.1272;81.6056
35.5731;81.1105;84.6464;103.7171;36.4711;67.2647;84.199;3.6102;74.6108;84.2144;33.2405;86.0859;80.2103;54.8697;82.1843;44.442;120.9375;50.355;121.6436;114.7092;7.4303;38.0188;64.3427;112.2173;156.5106;94.3478;59.7166;101.283;66.1431;37.5702;29.987;26.7496;84.2533;62.9873;128.7655;83.4629
18.2728;79.5161;83.5992;119.0413;61.9031;36.7167;83.5519;55.3295;64.834;82.9801;43.6796;60.5584;82.2128;28.721;81.3514;47.9258;67.0615;122.3304;170.6437;115.2209;16.2882;1.3531;54.7582;59.327;160.7358;95.2898;31.2184;61.1132;72.128;8.6354;68.7757;10.845;84.1121;62.9969;131.6957;83.0491
60.3534;80.907;83.5931;95.3447;65.336;38.4185;82.9828;4.4362;161.4392;83.9397;15.6638;54.7226;81.1544;18.7931;80.9408;61.0094;57.5603;33.8527;226.8625;104.8465;12.1969;0.0;52.8696;162.5239;62.9262;46.5605;56.8254;36.3592;63.2956;85.9419;3.7118;67.3178;82.5945;54.5619;140.1349;82.8424
20.3553;72.4403;83.5843;118.3612;10.8151;79.9249;83.1808;59.6984;105.1931;83.5209;33.8619;63.0309;84.2544;54.5929;82.4904;54.0127;69.3765;50.7692;174.8028;103.496;18.3398;51.4569;61.4511;115.1847;63.066;91.4241;57.1639;65.325;63.7853;3.6385;12.1515;57.6368;80.9895;61.983;130.9622;83.0645
16.5192;73.8969;83.7396;49.6546;5.3763;59.5586;82.3188;52.3701;112.4697;83.4567;34.7084;53.2938;82.9847;34.7733;79.8454;53.2922;118.1475;47.1927;120.437;107.5828;10.3265;6.1403;60.7406;213.1748;158.477;92.5822;59.8561;13.5186;76.8512;74.0609;9.7312;23.054;79.5958;65.68;14.4055;82.9768
64.3672;70.6194;83.6097;116.4359;20.5039;81.9371;82.7252;55.0782;61.297;83.3285;48.9757;57.225;81.2407;42.4794;82.2733;57.1919;65.2837;29.4863;218.0887;66.0212;20.8077;1.172;67.3015;158.5203;106.7424;95.839;18.7462;35.5311;70.3549;74.4074;45.577;54.5231;81.0753;60.4437;130.6673;82.5881
44.6471;69.1606;83.4725;68.1406;11.4949;97.409;83.6639;53.5753;107.753;83.2792;55.0939;25.7002;82.5476;38.0995;83.3673;53.3946;117.3736;62.1599;262.1252;110.8714;27.621;51.8318;66.797;163.3489;104.6724;50.8561;15.2782;33.1997;72.8507;84.6892;10.3556;40.0567;79.6066;56.4058;11.9749;84.0695
60.2955;78.0791;84.4239;68.5707;1.7944;65.4887;82.5298;51.5332;104.0041;84.1004;46.6485;50.1179;81.2983;45.2216;82.1251;94.7634;69.2411;107.18;225.5673;109.2631;24.7247;52.1669;62.9345;69.1619;148.6997;43.3547;63.8604;97.2935;69.8677;18.4471;29.0405;33.2982;82.517;64.9332;120.9429;83.0833
51.7627;82.4303;84.1423;113.9135;19.567;83.5776;82.5145;0.7071;63.8932;83.3091;4.4749;29.7391;82.0825;69.7896;81.9775;44.5318;102.7714;70.922;270.7187;94.9698;24.2838;1.7406;68.234;51.1753;144.9291;92.594;55.5459;26.0645;60.7588;6.5209;11.1738;53.9564;82.8781;59.0359;22.3008;83.0759
62.1704;79.4902;83.7851;65.7602;65.8414;50.0;83.6909;59.8368;60.4131;84.0259;36.9974;55.7369;84.0974;8.8683;84.3173;59.165;107.9131;74.7445;171.8613;53.765;6.268;18.7935;56.6534;89.7812;66.7537;98.6041;57.852;13.8249;68.4243;1.6928;62.7822;53.4906;81.975;64.7714;245.5464;83.2741
47.3675;80.1367;82.9154;71.5546;66.24;85.3669;82.5997;7.8489;107.7869;84.4415;20.382;73.3899;80.8528;67.9109;81.5536;44.0053;108.0976;117.0516;167.5611;113.32;19.0251;96.8077;49.0522;102.1722;112.0281;44.2884;53.6593;102.2514;73.3023;107.1884;40.2437;18.6388;84.2968;57.7348;8.7907;83.5907
47.163;82.1005;83.5668;68.9811;37.1719;50.118;82.8172;50.9927;143.5772;83.8139;17.2954;53.7465;82.5245;53.8647;82.2473;102.1487;110.3948;55.8993;270.6785;102.0666;22.4927;7.1268;68.4371;60.6486;151.1569;41.2158;62.3136;101.816;67.2952;79.8282;6.8178;51.575;84.3785;65.2492;13.865;83.0775
61.4107;81.2797;83.7257;56.0986;67.8522;32.1092;81.7888;97.1294;61.6132;83.1046;67.0925;71.463;80.721;34.2727;81.1807;112.557;67.5033;36.9029;175.506;115.098;18.4088;5.074;63.3569;166.7506;155.6867;55.8585;4.3229;34.6394;70.5322;6.9433;62.9228;27.1798;82.3539;55.0289;126.8132;83.6235
40.6366;81.4253;83.5696;62.2554;11.8516;45.594;80.861;4.2776;108.2375;76.496;17.5582;65.4101;83.9438;17.2823;81.3522;42.9099;123.0031;50.7728;106.0486;36.818;0.1213;96.5403;45.2476;163.5891;56.6715;14.6375;144.7025;83.0395;74.262;109.9372;22.5401;32.8441;82.6145;54.5699;164.0449;82.7832
15.5133;82.0303;83.4312;60.1733;20.9149;51.1283;81.7078;1.6037;105.2878;73.134;14.4397;20.3597;83.5715;9.633;81.3126;97.2589;13.5823;109.515;107.5309;46.9895;0.2074;1.9478;25.6543;160.4137;46.4325;47.637;76.5238;68.0652;76.5749;125.8281;67.5157;33.0687;83.5534;58.1001;165.418;83.5264
32.8223;79.5708;81.8764;97.3743;20.4104;9.5098;71.6701;50.0;93.0592;65.6629;13.547;73.192;82.8926;16.2257;82.8907;120.3195;5.7286;63.8083;152.7493;97.5535;0.1213;68.71;32.015;223.3139;63.4005;15.78;99.4264;101.7356;77.7146;63.3959;22.9923;41.2854;82.0703;53.1757;169.3415;83.7982
34.4981;81.7495;83.0573;96.6631;18.324;53.5656;72.2389;50.0;93.9889;75.1972;18.8818;41.3965;82.4055;7.3282;80.3878;90.3265;122.9381;58.6219;109.4925;121.212;0.8196;3.4112;12.7268;172.3228;95.6594;114.6764;50.2297;76.272;71.7291;97.4453;29.6724;28.9852;83.7239;52.6746;160.9559;82.1316
59.8009;80.7987;81.8224;55.9365;15.6114;83.1763;82.2474;1.2208;108.0236;54.0822;12.1003;50.0;82.5342;12.7827;81.8917;113.3057;4.6682;63.2002;65.5259;106.8546;0.2431;0.3929;25.9641;272.5154;160.0159;113.0713;93.8378;95.274;76.0263;113.2195;6.5402;30.2433;83.9983;57.8412;271.5866;82.659
23.5736;80.5758;82.3261;56.8179;2.2902;50.0;83.6136;2.837;50.237;57.5105;10.7541;133.6996;82.4291;15.7305;82.4319;53.9848;1.5452;32.6798;106.5228;95.9494;0.2428;2.2715;17.558;218.0204;50.0;89.3702;67.9563;94.6697;74.6989;117.5353;31.2149;65.0644;79.2661;53.8149;222.4017;83.2551
40.2482;81.3355;83.5112;109.3852;3.0428;54.9741;82.5541;2.2899;80.9949;73.0187;21.8088;30.8267;84.0964;11.123;81.7196;97.3178;17.7597;49.875;107.7097;53.3716;22.2719;0.3606;49.8221;220.074;0.0;63.0522;109.4167;56.4939;76.0634;77.8365;37.6915;59.2401;81.5958;58.7969;254.9411;83.2725
24.2887;81.1414;82.4338;69.6861;8.9126;57.3392;82.4766;4.1435;106.6841;77.4844;12.182;34.5763;83.0482;9.1582;83.4884;40.5928;10.0053;14.6936;164.0499;113.1622;41.0971;52.1666;27.1898;221.8174;40.5578;93.0164;90.6098;52.6872;76.4928;80.6885;51.7159;32.2674;81.5329;61.9801;108.178;81.7866
14.5445;83.1466;82.1709;115.1598;26.5873;60.7209;83.0437;0.7588;61.7083;82.5023;17.6767;36.7937;82.9618;10.1357;83.4451;99.9946;122.6283;95.6456;109.7924;58.5782;0.0;3.5281;21.5951;125.7591;0.2366;23.2349;114.3723;57.1236;73.6932;105.3664;34.162;33.4161;83.3331;49.4946;164.2809;83.8472
28.3319;82.5023;83.1905;97.6987;21.7489;5.7607;81.9465;0.8208;100.2414;83.3155;22.6647;28.7677;84.3185;18.5084;79.7621;58.5956;2.3611;107.0117;59.713;48.675;0.3644;6.3794;35.5886;171.9177;108.1827;3.9447;156.6845;74.0718;75.1232;115.8811;45.7337;59.3731;84.8288;57.1977;220.5732;81.5782
56.668;80.8442;78.7747;120.6326;15.496;50.9467;82.5575;0.721;107.9696;73.5014;9.3844;19.0268;83.6417;17.7101;1.6609;87.036;6.5741;26.4521;108.8575;62.3825;0.1218;3.0645;17.6233;223.8147;167.4318;75.9706;117.6008;90.2817;75.5465;123.9561;67.4663;34.5313;83.0702;56.9654;218.5199;83.4457
