p: 0.5,ibrida,arena: II;p: 0.5,alterazione,arena: I;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: III;p: 0.79,ibrida,arena: I;p: 0.5,alterazione,arena: IV;p: 0.1,alterazione,arena: III;p: 0.5,ibrida,arena: I;p: 0.79,ibrida,arena: II;p: 0.5,alterazione,arena: III;p: 0.1,ibrida,arena: I;p: 0.1,ripartizione,arena: II;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ripartizione,arena: III;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: II;p: 0.5,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.1,ibrida,arena: III;p: 0.79,ripartizione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.5,ripartizione,arena: III;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: I;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,ibrida,arena: II;p: 0.1,ripartizione,arena: I;p: 0.5,ripartizione,arena: II;p: 0.79,ibrida,arena: III;p: 0.1,alterazione,arena: I
67.5516;5.093;1.7585;62.0944;0.0;6.8339;3.723;54.1802;61.6562;79.2846;18.0572;0.0;82.4507;64.0104;6.2054;2.9808;24.7956;78.0224;117.5536;69.6564;1.4585;14.2399;66.9894;64.1795;0.0;5.8325;2.2163;50.236;0.0;0.2947;68.981;62.279;82.8917;0.0133;158.8097;0.1213
64.3799;1.9922;0.474;75.0587;0.0;0.0;0.0;97.2544;109.2239;82.9624;6.1111;0.5241;80.756;62.4126;7.6517;7.5444;37.0816;26.2387;143.7185;67.2021;2.4694;3.1936;69.3475;103.726;0.0;51.906;50.0797;0.4467;0.0;50.5613;18.5977;64.6044;80.415;24.6824;277.4929;0.1215
3.7081;2.3896;84.1727;14.9784;0.0;7.6953;0.1213;4.8469;6.4296;0.1214;0.0;59.3679;82.7177;2.3739;0.0656;53.1443;58.3114;92.8704;164.067;0.0;1.8076;81.5298;27.3607;68.223;50.0;2.391;50.0;22.124;81.5987;4.1421;19.454;64.2584;81.861;4.8676;63.5579;82.4573
1.3047;6.921;83.5465;2.2904;0.0;13.5597;0.1217;52.7173;50.8272;0.6831;0.0;4.9496;81.1408;40.1419;4.687;102.3749;64.7376;3.0867;161.8918;0.0;1.1694;87.7809;65.6565;104.7949;0.0;8.5709;0.2931;57.1902;84.2309;9.2647;11.7053;68.7796;81.3485;10.4641;27.6526;81.5766
0.5655;10.8833;82.6128;68.3271;20.3052;0.3888;84.2547;1.2505;64.6451;82.6791;48.5958;3.8283;83.0467;56.9237;7.662;84.9203;0.0;50.2368;116.2649;63.9685;0.0;7.1724;0.821;62.8809;0.2357;1.9791;3.8166;3.7343;6.0622;67.9495;23.4021;0.0;82.7924;0.0;96.5782;80.4697
0.5703;0.0;84.4639;65.1567;52.4624;4.9601;82.3403;1.8235;110.976;82.2189;48.7353;52.8889;84.0895;73.3022;79.7324;52.6461;0.0;0.2359;113.2441;14.6656;0.0;0.0946;0.148;154.5329;0.2359;0.0;71.5225;58.5719;1.8455;0.1179;13.6671;0.0;82.5473;0.0;106.4019;82.2704
63.2013;1.5644;82.7745;74.3822;3.7771;55.8048;0.0;0.9638;0.7091;14.4871;3.7661;59.1511;82.6128;38.4991;54.7609;40.5359;0.2105;5.2899;0.0;117.2452;1.216;61.6312;57.6201;164.4636;56.3694;0.1147;0.1181;49.6292;6.683;0.0;39.325;16.5813;83.0856;4.4718;50.5898;82.0336
62.2349;3.5175;83.1518;57.5935;33.6892;57.2683;0.0;2.2;2.0077;31.1235;0.8734;57.5157;83.2521;35.6745;53.0679;46.742;0.6304;3.2587;0.0;108.3901;4.1382;96.6746;68.3243;103.3459;5.1861;8.2039;50.2359;70.8242;18.23;0.0;35.0213;72.6082;80.627;4.7774;81.5279;82.5093
67.0251;83.4491;82.157;3.0467;0.0;78.5164;0.2435;13.1378;52.389;0.1215;33.6696;50.6996;83.3191;0.0;0.8498;0.0;0.0;49.9725;4.3194;0.0;11.0062;35.0394;0.0;55.2001;50.0;103.2634;71.5274;80.7076;82.8965;0.0;68.3315;0.0;80.952;24.9059;21.2318;84.1576
64.9291;83.2645;83.3524;0.0538;0.0;162.047;0.2427;2.6569;51.5342;0.1214;27.6244;50.0;82.3095;0.0;0.7088;0.0;0.0;80.1129;10.5745;0.0;7.8461;50.0;0.458;9.4869;0.0;76.4614;147.6943;94.3744;81.2769;50.0;42.1674;0.0;82.6571;11.831;94.5075;82.7692
65.5694;11.2969;0.0;0.1192;0.0;109.7017;8.7045;8.3876;40.9721;40.7011;68.7477;5.204;2.7308;38.1281;41.3748;36.7058;0.0;128.4098;5.5708;102.6364;0.1219;1.5808;0.1214;54.2385;0.118;7.9964;49.875;3.2718;82.28;7.9432;5.9709;53.6412;83.4473;16.3401;34.0809;84.5829
69.4972;10.9139;0.0;0.0868;0.0;113.7934;7.9446;62.5816;110.1114;20.9895;67.3285;7.2524;4.3897;64.8068;40.5011;78.8022;0.0;117.7089;3.4326;99.5474;0.1214;54.3668;0.1222;1.5629;0.0;54.8465;24.8593;3.18;81.5052;50.0;1.0268;53.1946;81.9457;26.0931;68.1613;85.008
0.0;0.6168;83.674;61.62;0.1213;4.4018;83.8577;58.2164;0.0;2.934;57.3026;50.4008;82.6491;0.0;4.9814;68.2965;50.0;52.0313;116.7801;50.0;12.0959;6.7181;0.0;62.6451;0.0;1.0171;3.1933;1.2304;80.6782;0.0;55.0292;0.0;79.0846;2.0654;60.0062;81.9747
0.0;0.4909;81.3255;107.621;0.1218;2.0008;82.4758;50.5885;0.0;2.4904;54.5077;52.3771;81.144;0.0;0.4501;39.7057;50.0;47.7326;116.6;0.0;18.588;1.7275;0.0;161.48;0.0;0.0;10.3018;2.1222;82.4716;0.0;33.269;0.0;77.7758;5.5469;52.2722;79.9336
65.4003;0.3107;0.0;39.7404;0.243;3.2432;79.7663;6.8454;109.028;83.4572;39.9092;4.8205;83.0477;0.0;0.0647;58.542;50.0;11.7375;114.2562;95.4804;0.2446;21.6597;0.0;77.9232;0.0;53.7791;50.0;0.0;36.3042;50.7072;30.0788;53.8035;79.4448;19.6343;0.0;80.7291
58.185;0.1214;0.0;98.7464;0.2429;50.4709;80.7055;50.0;107.6473;81.6841;45.3518;6.3506;81.0001;0.0;0.2434;50.9453;0.0;36.3465;163.3023;43.1142;0.2431;8.6194;0.0;120.2596;0.0;0.1179;0.0;0.1176;39.2267;0.1188;50.9646;54.4221;83.1854;15.4975;0.0;80.9517
65.4856;81.4016;0.0;0.1177;1.9805;60.9306;0.0;58.4723;6.2996;82.097;2.5368;52.7863;81.3424;4.6785;0.1214;115.0676;0.0;18.2422;166.7956;52.2133;18.2646;28.4318;0.0;7.2592;102.8326;77.767;80.3615;3.9361;20.399;0.0;0.0;12.9731;82.8244;18.5773;96.7033;78.9944
65.3837;81.6816;0.0;50.1177;2.2304;70.5497;0.0;53.0847;4.5597;78.2207;2.3135;56.9347;82.9294;17.2073;0.1216;63.6514;0.0;18.4564;215.1132;116.2111;15.2034;51.0404;0.0;63.6038;54.5718;92.7456;61.6665;30.0353;79.0995;0.0;0.0;10.2896;81.6342;13.0974;79.1729;79.8201
7.6456;74.0432;81.6365;103.1705;0.8027;87.4898;0.0;54.3666;92.5504;0.1214;0.0;7.8013;81.2788;56.4596;1.4026;69.0933;0.0;47.806;113.8699;50.0;10.7031;4.322;5.2255;83.5612;71.8317;7.5405;16.9904;62.9782;5.2205;6.9083;37.8262;53.6277;79.7988;1.9451;66.7155;80.0562
10.7096;73.0061;84.0396;54.1353;1.4788;57.6769;0.0;1.9992;56.0424;0.1215;0.0;12.1056;84.4861;26.0911;11.695;68.7495;0.0;47.1474;117.2018;0.0;7.9228;53.8968;3.7654;72.9977;67.7786;0.2833;13.7078;7.9202;0.7434;52.1837;69.2675;59.6822;82.874;20.6004;52.1631;82.4089
59.0567;0.2402;0.0;52.0033;0.3376;62.0945;83.2691;2.3589;0.0;4.0314;38.1368;0.9509;0.8151;0.0;0.2425;117.1265;0.0;3.4074;110.8991;29.3851;3.4035;80.2259;17.8205;96.9027;0.1179;51.4625;12.6989;0.7194;10.9454;16.7854;11.7507;54.0217;3.4884;25.2842;65.0696;83.0595
61.3089;0.275;0.0;52.4465;0.3649;108.9739;81.175;2.7169;0.0;12.202;48.6182;8.2426;5.9018;0.0;0.2429;58.2688;0.0;9.648;117.4521;64.2819;13.7246;92.6119;2.9513;101.6674;0.1176;52.6825;55.1779;1.4597;16.6172;120.5904;67.6009;55.0602;3.7398;17.5044;118.0316;82.9301
66.3069;6.0792;83.0196;77.6342;0.0;113.7819;81.9846;0.0;59.5193;30.8727;30.3178;83.0925;81.0943;64.5983;0.1214;118.0485;0.0;5.1745;118.3729;0.0;0.0;10.2149;0.9628;32.348;110.7871;60.7428;1.1078;4.9175;80.9427;6.724;47.3198;3.4623;82.7177;13.6631;7.5326;82.9874
67.4598;6.0774;83.7209;110.2276;0.0;78.9939;82.9218;50.0;60.5572;70.1067;1.479;29.2147;81.5721;37.9338;0.1216;116.115;0.0;122.3963;160.0316;0.0;0.0;1.3895;8.8339;79.3846;107.2685;0.5457;5.3088;14.602;81.6194;14.0227;13.3643;4.623;81.0691;15.7475;50.3288;83.2296
11.0063;0.1213;82.4089;79.2766;0.0;62.8991;81.6167;50.0;42.544;62.2158;15.4065;11.6964;79.5742;0.0;32.0177;44.8561;46.5365;1.0037;156.6617;63.6227;10.8111;0.0753;0.0;167.1681;154.0395;24.7172;56.3993;0.7986;59.5932;0.0;51.6548;58.7513;1.1081;26.6281;0.0;84.6941
0.1016;0.1213;84.07;113.1067;0.0;60.8693;83.6431;8.9936;108.5842;54.953;0.169;10.2611;83.0114;0.0;26.7518;118.095;50.0;7.5349;159.567;47.045;8.0561;1.764;0.0;93.2568;108.9898;25.6698;49.091;0.0887;54.388;55.4297;69.6185;53.513;8.1226;18.1748;0.0;82.6609
69.4978;66.5129;0.0;38.8289;0.0;66.9613;0.0;0.5901;71.541;39.051;66.5607;2.6226;82.37;0.0;83.2502;90.2082;0.0;15.2177;6.5092;88.7242;0.0917;5.9144;0.4866;61.8876;42.1036;0.5118;0.0;15.7037;0.2139;9.2429;64.9984;53.6132;0.3874;14.1508;63.272;82.7459
68.838;63.3768;0.0;93.5208;0.0;60.3796;0.0;0.8629;54.3897;23.2695;20.0243;0.0;82.2286;0.0;83.3811;113.5867;0.0;5.2816;0.3575;120.122;0.2261;3.1351;2.8851;60.9039;90.9838;3.1418;0.0;58.7474;7.1384;7.4902;16.5892;55.1083;0.2163;9.0466;70.1162;82.7316
7.2068;2.8276;81.8809;20.6415;0.0;55.7284;82.0761;2.2729;64.1372;3.6366;2.6343;56.4492;81.6915;23.2605;0.1214;15.7973;27.3426;3.3088;110.5155;68.1019;6.379;15.6698;13.4997;102.1683;0.118;52.2379;112.4115;9.4265;38.9389;0.5213;18.5606;0.0;83.8266;14.2595;51.8895;83.6805
0.8143;14.7832;82.3035;99.7959;0.0;56.0162;84.0787;51.1916;96.1144;2.108;1.7541;50.2382;82.3858;18.4058;0.1216;66.2269;15.3666;14.5279;163.1428;67.1507;53.6644;19.0806;22.2725;97.1777;0.1176;4.1994;214.77;56.804;46.2626;2.9395;13.6632;0.0;81.0385;22.6641;41.5853;83.961
7.5045;55.2354;83.8165;97.862;28.4251;109.0509;84.0693;6.179;55.7471;0.0;50.5193;171.1351;83.0094;14.3303;0.0;4.4611;50.1183;0.3539;8.4861;0.7121;0.2213;58.1591;0.0;105.2218;84.8248;56.8063;86.2516;6.9142;0.2432;51.6541;19.314;9.6334;81.7945;11.9231;60.1307;83.4846
46.1263;53.6906;82.1423;69.0904;25.5535;91.5589;82.723;52.8354;105.5725;0.0;68.7663;108.7267;81.2224;8.3265;0.0;4.341;0.178;50.1183;55.7427;61.2879;0.3638;31.3786;0.0;154.8661;216.9868;54.4511;137.4442;14.35;0.2437;4.3137;18.0866;8.7108;84.092;28.4353;65.8054;83.4534
3.5587;6.5212;0.0;119.467;59.5275;103.3858;83.8052;0.0;68.2694;18.4474;1.5227;59.8261;82.5334;12.155;84.3543;11.4319;115.7793;0.0401;212.9009;57.1965;0.0473;4.3424;33.8605;49.875;6.9461;8.6547;5.4708;10.1498;0.0011;2.9351;0.6384;55.4047;84.5893;62.2327;1.3377;82.0055
1.0306;0.3099;0.1135;106.8245;54.9775;157.5413;83.9033;0.0;84.8343;17.8518;6.0979;3.9381;82.2053;7.1024;82.4085;0.0;72.3184;0.1179;164.6268;54.9189;0.0;6.9341;22.5693;2.5716;7.4097;8.7519;24.7648;6.8836;0.0;52.4985;19.7083;12.2322;83.9984;64.2171;0.1175;83.9514
0.0069;44.3161;83.9388;92.3722;60.3134;11.6049;1.9016;0.0;0.0;72.0924;0.0;3.6464;79.3246;9.2594;0.1214;12.7739;122.5517;0.2361;262.0673;106.503;0.0;1.6155;39.5798;52.6407;0.1176;0.0;39.8118;7.3069;58.1898;95.2994;13.2062;25.0511;84.1597;60.5707;23.1976;82.7266
12.5221;50.8664;81.4432;69.7363;54.6349;50.2363;8.9075;50.0;0.0;84.4708;0.3547;50.2356;82.9994;2.8107;0.1217;4.5239;28.3266;0.2352;219.5319;114.9539;0.0;52.9818;28.8042;3.6962;0.3305;0.0;114.6515;0.5413;58.448;57.1912;19.7521;11.103;83.0907;54.9046;4.4038;82.2827
19.4513;83.1177;82.9987;54.0996;1.125;5.6622;82.5138;59.5649;118.1199;83.8909;10.7244;0.5573;0.0;17.5299;0.0;5.1548;0.2356;5.2603;118.5541;68.2146;55.0804;61.1957;0.0682;111.9812;0.0;0.087;96.371;68.929;70.7692;96.1882;1.442;0.0;82.6726;63.066;1.3824;84.1094
31.5099;82.4659;83.5652;119.199;6.9828;2.3182;83.6108;1.0119;115.5284;81.7324;0.9394;9.9983;0.0;20.6789;0.0;9.5895;50.2356;1.2269;326.0238;67.4432;55.7013;6.9101;1.6808;110.8474;0.0;0.1179;88.8839;60.4764;71.0918;53.462;0.1222;0.0;84.8393;64.3816;29.5789;82.5613
18.0646;3.5075;82.2867;44.9354;0.1015;93.3152;2.7719;0.3714;68.5941;80.4665;0.0;17.7705;0.0;13.3532;0.0;0.2512;0.0;5.4881;11.036;55.0193;42.668;11.1337;16.6998;51.1812;51.1355;0.0;149.2388;3.0614;80.4231;71.3926;11.6305;20.169;84.5447;57.5692;50.4717;82.5293
2.5393;4.1661;82.7815;106.9773;0.1216;104.2108;0.2328;0.3762;84.5473;82.8652;0.0;50.9452;0.0;15.5195;0.0;54.2155;50.0;8.6618;0.5345;52.0585;5.2268;3.2578;14.1922;109.9605;51.1413;0.0;115.1972;23.2388;2.5214;100.8043;8.9013;13.4827;81.1807;56.814;0.4162;83.3368
9.2689;36.9162;82.0942;103.8285;60.7175;0.0;83.7357;53.0725;110.2258;0.1213;0.1213;40.273;84.3095;17.2037;0.1091;74.8522;10.8645;0.0;220.1712;68.4894;0.0;49.6846;46.0787;154.292;0.1344;12.1438;6.3536;0.1795;82.0447;4.844;28.9772;69.1991;84.6543;60.861;59.2971;83.7353
63.2965;5.7082;82.9959;58.748;55.4463;0.0;82.8512;52.2425;58.8307;0.2176;0.1214;53.1904;82.5397;6.1414;0.1213;64.295;27.4987;0.0;215.735;62.428;0.0;10.3457;62.0452;109.4012;1.1538;13.2879;37.5891;0.3548;83.2676;0.0942;6.5845;16.0958;84.15;15.397;76.9371;83.3293
3.1129;10.9621;83.0564;44.9196;0.5464;105.2045;84.2405;0.0;93.534;82.074;67.6252;135.6942;3.7418;12.4824;0.1213;74.2666;39.4402;59.0247;49.75;113.8579;10.6245;45.9564;20.3642;108.412;0.0;0.0;3.3208;2.9699;25.3449;0.0;0.0;5.8409;0.0;69.5585;4.5556;84.4712
3.6435;43.2741;83.3427;51.6597;0.0;18.3404;82.7513;0.0;65.3558;74.9898;47.3559;27.1568;3.8044;9.6763;0.1213;5.3248;40.2941;34.9623;1.0201;116.5035;53.2122;54.3283;11.5607;107.1173;0.0;0.0;55.1203;0.0;29.8083;10.0062;0.0;3.0454;0.0;19.7711;5.6046;83.3686
66.0605;11.9084;82.5478;3.7001;0.0;79.6744;71.0051;50.4715;105.4806;74.0418;0.0;33.2507;83.0657;15.1812;0.1213;6.1778;108.2748;2.4955;221.8051;86.9007;0.0;173.524;18.431;47.8036;61.5551;0.6827;27.2221;29.6907;1.2163;105.812;27.7928;63.4271;79.0853;54.4579;3.2159;84.5784
18.8341;1.1402;82.0743;51.0971;0.0;96.2993;64.4884;54.3133;107.353;71.6375;0.0;0.3624;82.5758;22.8169;0.1224;2.5981;66.1323;1.3541;221.2755;65.6852;0.0;72.0114;16.5239;113.1684;109.1754;50.3541;13.5679;64.8437;1.6931;100.4038;13.8;31.244;82.29;56.1555;68.0167;82.5314
6.7778;13.5347;83.3299;59.8849;60.6724;105.2948;8.5085;50.1181;72.9284;68.9743;0.4866;53.046;80.4991;23.2276;82.8549;15.0378;0.0;57.5243;0.2355;4.8342;21.1961;133.1351;2.6202;106.1407;118.4091;0.0;97.2539;0.0;17.2932;57.7142;0.0;60.9419;77.6042;24.7752;71.4486;82.611
9.964;5.2644;82.0896;67.494;55.6169;94.6629;9.5198;51.882;54.3708;72.7164;0.4874;60.682;79.8814;18.0276;79.6891;5.016;0.0;34.0758;0.2374;3.2453;29.9639;15.4893;14.9266;161.8871;111.2039;50.0;150.062;0.0;25.9491;54.9345;0.0;21.1277;84.1158;26.6098;61.4958;83.8544
7.2777;8.5175;0.4754;4.8091;48.4945;0.1181;82.3578;0.1176;4.6157;72.9392;3.7767;55.0704;83.0157;0.0;0.2297;0.0;82.5527;87.189;219.8002;64.1581;20.0403;0.0;0.0;1.4321;64.6748;50.1176;61.0813;0.9432;48.5821;66.3191;12.2865;39.5379;78.814;0.0;0.0922;83.3316
4.305;10.0518;0.0795;3.7038;48.4153;7.955;83.129;0.2353;60.4658;65.8246;1.7648;13.5264;84.0068;0.0;0.2428;0.0;63.0041;64.8809;221.7941;60.5848;14.9059;0.0;0.0;5.6017;63.3953;5.9946;55.2639;0.4505;40.099;77.8803;13.6407;39.7401;80.8792;0.0;0.0;81.9599
62.9022;0.0;82.7318;50.1417;46.2166;5.3396;83.3597;0.0;64.6058;38.057;0.2431;53.8051;81.0055;11.8205;4.9701;50.1177;23.9317;0.0906;6.4945;3.3994;51.2025;24.0114;57.3874;115.4427;7.2648;94.6307;69.2186;7.3986;83.6929;5.5025;19.7164;67.0778;82.5594;64.8684;43.6302;83.7694
62.3985;0.6504;83.8688;50.1313;21.578;53.0761;81.6227;0.0;68.7909;34.112;0.2436;4.3374;82.4058;47.0452;5.872;0.1181;43.2468;7.0658;60.8668;1.2707;50.6338;38.08;61.2444;118.3589;8.3057;100.2071;54.9793;92.5709;82.8943;123.3653;14.6684;21.6887;78.9709;69.5267;6.6942;84.5013
8.2329;14.839;0.6836;100.1529;3.5383;7.5316;0.196;10.0921;113.7917;83.3398;4.9641;86.6938;82.3325;11.8534;0.2428;51.9969;59.6823;0.0;174.9141;115.9899;35.5703;60.5436;70.1015;69.4216;50.1184;48.687;81.5139;1.2186;76.2043;122.4576;4.5566;17.6945;83.7923;0.7297;35.2504;84.0009
0.4736;23.5692;1.5756;34.8501;3.0658;60.805;0.2121;0.0884;63.5091;83.8234;48.5898;51.7993;83.6599;14.0647;0.2087;47.7409;69.4486;0.0;224.609;44.6101;15.2987;7.4593;68.6038;69.3546;64.359;44.892;62.6663;58.3231;75.7922;122.4116;6.1827;34.147;81.2457;1.6237;0.5085;81.5886
0.983;33.2942;0.2448;103.3436;0.9744;22.0245;83.8066;7.6201;66.9314;82.9417;1.2167;55.5464;81.6291;22.1403;2.3517;99.2327;0.0;0.0197;49.875;108.9274;34.0908;0.0;67.3212;57.1373;59.0236;0.0;64.0646;50.2357;84.2298;8.2913;0.035;69.6205;83.0876;62.01;53.584;82.694
12.2735;38.7096;0.2426;52.9039;1.0565;68.2051;84.0506;0.687;163.8512;82.3649;0.765;50.237;80.6653;7.7249;7.0772;54.1816;0.0;0.2521;51.1703;108.8579;0.2337;52.3633;68.1441;0.494;63.4438;0.0;61.0342;50.2356;83.2571;58.5073;3.1615;14.1335;80.9239;65.1311;56.4435;83.5741
0.8505;4.8286;0.0;108.3749;9.6761;3.342;0.2436;0.2363;65.5115;0.2163;43.2677;56.8785;81.5779;24.2718;0.0855;104.6495;65.7204;50.0;119.3357;62.6175;24.1685;2.9021;65.4116;212.5312;60.9572;51.8356;4.443;109.6946;61.0554;74.0685;15.5306;1.3232;78.0357;1.7682;4.1977;82.6915
6.0934;0.5525;0.0;67.4793;6.3598;0.8909;0.2432;0.2356;81.7547;7.3071;11.4446;53.6764;81.476;38.5584;0.122;42.06;64.6572;0.0;122.3831;71.891;56.1659;2.4033;61.0965;70.7438;160.4743;97.934;7.2775;93.5132;64.1342;64.624;3.939;1.385;82.5578;2.9192;6.0299;83.3059
0.6077;0.5566;0.1213;77.4075;8.786;0.4906;82.3926;0.0;62.6353;81.4286;0.3525;4.6696;82.032;34.0007;1.4397;47.707;50.0;8.5961;221.1371;48.1811;4.2148;50.0;70.5156;66.098;159.5532;99.1645;102.0522;63.1096;53.7952;61.5261;3.4594;2.3468;82.9163;64.9398;157.7464;84.2763
6.1826;0.3403;0.1214;19.4478;0.7211;0.0;83.0837;0.0;66.9952;81.2833;5.7115;9.8711;81.0338;55.8539;37.038;70.3948;25.4323;0.337;176.7765;63.9508;9.4036;10.045;65.4101;68.6131;153.4093;44.7812;96.2687;43.6811;69.2724;69.3771;5.8942;0.3651;82.0605;67.6631;164.6332;83.0361
0.1223;0.2436;0.4443;92.4181;17.8454;0.0;0.3738;38.9075;61.682;77.6975;37.0574;1.8265;81.8429;29.0049;18.6106;46.4173;117.085;2.6478;161.0516;114.849;1.1089;0.6566;0.0;0.0;110.9398;97.0043;15.9978;7.7046;50.4038;18.0184;33.0053;32.1636;82.3732;64.2497;109.6456;82.6025
0.1218;0.192;0.2426;68.2368;1.2526;9.713;0.1324;60.6711;66.7562;76.8259;23.468;3.0569;82.6203;61.2169;34.4594;91.0055;46.8622;6.2279;217.1766;36.264;1.0587;2.1769;0.0;0.0;161.7703;4.6355;25.7017;5.1009;51.6468;50.0;65.5097;64.7803;79.0849;54.6639;104.3032;80.6232
65.3034;0.9567;0.2426;101.7056;0.2425;57.7145;82.3136;53.7785;65.3561;82.9911;15.508;51.816;82.1177;66.7283;0.2434;90.8232;69.7262;64.3585;220.5514;100.2188;37.0187;50.1177;66.0121;116.3354;144.2301;0.0;58.5335;4.7106;74.607;0.0;41.2087;2.5755;83.0229;0.3056;0.0;83.8492
39.2168;0.0;0.2434;57.059;0.2353;60.1019;82.8597;53.6705;85.9513;83.5391;19.3537;50.5916;82.883;21.9144;0.365;44.328;84.4793;54.6999;221.6794;55.2719;20.0051;9.8756;66.0076;167.9563;62.2689;50.0;54.7118;1.1759;73.4129;0.0;17.7856;0.8559;83.4966;1.4497;0.0;84.4456
0.487;4.1446;83.3405;67.7643;59.8166;12.1115;79.6046;1.7085;61.0518;78.0583;11.669;61.6306;82.1622;0.0;0.1215;93.4047;60.7439;0.0;122.2265;85.2448;0.0873;2.954;4.2717;113.2386;0.0;50.94;166.328;8.4909;73.8436;122.707;39.2228;34.0009;4.9679;47.652;16.614;80.9455
3.8925;8.2244;83.4202;52.3394;54.2249;10.3123;82.4006;1.5576;107.9937;82.5684;11.254;50.827;79.3611;0.0;0.1213;57.9437;69.6749;0.6136;119.0669;70.8655;0.1216;0.0;0.3659;113.3036;0.0;48.6628;86.9593;10.7475;66.2763;119.7536;17.2294;39.3092;0.2648;47.5528;107.5479;84.0516
3.6984;6.9322;0.0;0.9955;1.9885;53.6489;82.0231;3.607;64.8275;83.942;2.0028;56.2101;82.3168;0.0;4.3427;43.1338;80.4764;0.0;220.0532;58.6677;10.7742;50.0;0.6752;71.7484;0.0;101.7529;65.3772;76.5694;79.4053;118.0524;10.6466;6.1824;0.0;68.3341;53.9259;84.5153
1.6522;0.5545;0.0;51.5339;3.6858;50.0;80.8617;0.3674;65.0202;83.7775;6.7524;0.9614;81.9643;0.0;12.4094;48.5116;49.7312;0.0;225.9153;109.4873;22.9891;2.8797;0.2337;64.7864;0.0;95.1375;132.527;73.0358;83.2096;115.0121;27.7174;17.5065;0.0;59.0558;54.1349;83.6139
47.4725;43.406;8.8891;118.8935;26.3445;0.8408;8.0739;0.0;3.6597;0.839;6.0039;58.1168;84.1227;8.945;0.0;51.6374;0.1188;0.0813;4.9562;53.7742;0.366;57.8944;0.2427;69.3823;7.4626;50.4739;157.4645;45.9887;79.87;0.0;67.0081;12.6578;82.7933;57.1833;50.2367;83.1098
50.6559;43.3464;18.5196;69.2306;13.6423;6.5368;7.6507;4.4474;64.0095;0.3642;18.8534;0.2356;83.4625;12.0705;0.0;107.8011;54.3733;0.1185;8.516;100.8261;0.364;10.6504;0.2427;225.1377;6.2977;0.4736;111.4186;43.1741;76.016;3.5096;66.5453;52.2945;81.4001;58.4875;0.2357;82.956
27.8156;26.8875;83.5897;54.4787;0.0;7.506;0.1218;50.0;110.0802;0.0;1.3704;50.0;82.9226;1.3656;0.2691;52.8224;2.3706;0.4491;155.5863;66.3132;0.4716;0.5824;0.0;204.777;7.4103;21.0819;86.916;8.5288;50.9469;121.8589;0.0;0.0;0.0;27.6939;110.0134;79.9353
13.3977;15.7085;81.4593;118.0458;0.0;3.1121;0.0341;0.0;110.4215;0.0;1.2852;1.0487;82.1769;0.0699;6.2164;48.7908;54.8142;0.3038;106.6318;104.2989;0.4857;2.7396;0.0;124.8458;3.7036;79.0212;60.4179;62.1682;55.1968;122.0295;0.0;0.0;0.0;19.2135;165.2992;83.2507
0.0;63.2738;83.6733;35.183;18.9378;56.7915;83.7278;0.4894;55.6558;6.8671;0.37;0.5517;83.2846;26.434;0.0;89.7671;49.876;50.0;152.8258;0.0;0.2759;2.5105;0.2596;123.731;33.478;0.2358;155.0005;91.3833;72.3477;0.0;35.4373;3.4123;81.0193;60.8423;32.3694;84.6639
0.0;63.8867;82.3554;47.5521;11.5225;1.2342;81.6009;0.4959;106.7095;4.8917;0.3641;51.0648;83.5741;12.8535;0.0;94.5209;1.4787;0.0;61.1892;0.0;0.0;6.2756;0.3445;165.6493;11.9763;50.2352;158.6811;37.6952;66.7669;0.0;35.2379;8.0137;76.9307;65.2468;3.367;83.9844
22.9682;33.9164;0.5355;69.738;23.9043;51.2185;0.0;0.1974;104.0417;63.7484;11.809;0.0;82.3425;27.3261;3.2833;93.8725;6.7799;24.9415;56.9602;47.6949;0.0;0.2363;24.0143;196.4266;108.9388;5.4189;50.227;3.7265;0.0;116.611;37.8427;40.3899;81.4067;29.2168;50.0;84.3121
8.9722;5.8394;0.8505;120.0765;5.5503;3.1215;0.0;0.1824;108.5413;59.922;11.6438;50.0;83.4928;13.7368;1.7183;107.7207;16.0213;62.329;59.0553;53.8194;0.0;0.2354;12.2767;72.7844;45.6001;2.4351;108.6016;78.4069;0.0;114.0077;32.1767;65.318;83.9698;48.3476;0.0;81.4887
0.1214;41.8357;83.153;69.087;1.2154;47.3962;0.0;0.5053;67.0234;70.7607;0.1504;7.526;84.5772;20.5276;0.0526;54.51;1.8707;11.6911;109.7812;95.4627;0.0;80.499;0.1715;164.2398;5.3257;3.2217;105.1189;101.5919;78.9042;0.0;0.2432;36.1577;81.7456;53.6559;77.4135;82.0042
