epoch;p: 0.79,ripartizione,arena: III;p: 0.1,ibrida,arena: III;p: 0.79,ibrida,arena: III;p: 0.1,ripartizione,arena: III;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: I;p: 0.79,ibrida,arena: I;p: 0.1,ripartizione,arena: I;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.79,ibrida,arena: II;p: 0.5,ibrida,arena: I;p: 0.5,ripartizione,arena: I;p: 0.5,ibrida,arena: III;p: 0.1,ibrida,arena: II;p: 0.5,ripartizione,arena: III;p: 0.1,alterazione,arena: I;p: 0.5,alterazione,arena: I;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: IV;p: 0.5,ibrida,arena: II;p: 0.5,ripartizione,arena: II;p: 0.1,ripartizione,arena: II;p: 0.5,alterazione,arena: II;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,alterazione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: III;p: 0.5,alterazione,arena: IV
90;55.3264457500002;53.52471817000009;53.710638180000245;47.15038956999996;59.09446233000007;57.64860599000037;57.6732695999998;50.79522582000008;47.921203940000076;47.29880802000002;44.191455129999895;45.2578189699998;36.95874699999999;43.67143051999991;45.18008304000007;44.21742533999988;43.99071057000006;36.31660421999976;38.842394209999966;36.06553287000002;37.17164854000015;39.160752310000035;38.06573405000004;34.19475912000006;34.24943692000015;39.217902429999974;39.00691435999991;29.886437099999924;34.725196209999986;28.85258770000009;28.628192560000013;25.80281303303307;26.677294930000084;23.593451740000038;22.27715554000001;21.682871979999938
91;55.65435397000018;53.856438960000105;53.931116480000284;47.40219227999999;59.242155079999996;57.80684526000029;57.77131398999976;50.996142970000015;48.12368673000009;47.49939110999998;44.48593694999989;45.4069512499998;37.18048426999998;43.79195459999991;45.280107810000125;44.29701629999984;44.06206383000005;36.496638509999784;38.989384330000036;36.297232530000024;37.32936014000017;39.27304278000006;38.21205720999999;34.38142476000008;34.42760960000011;39.293542880000004;39.08015893999992;30.029763669999905;34.82764381000004;29.017791000000074;28.770264050000044;25.96348620620626;26.83886574000006;23.762102780000053;22.386532699999997;21.79562677999996
92;55.93496749000023;54.14707679000016;54.160034580000236;47.67304018;59.37149349999997;57.981195050000224;57.87943960999976;51.202331080000015;48.39947483000012;47.706885150000005;44.73243906999984;45.55691231999977;37.39827943999996;43.89944815999988;45.3692604400001;44.39005496999979;44.13909876000005;36.667565439999805;39.13632527000005;36.469198580000025;37.54414132000012;39.37223665000009;38.35926280000003;34.55970943000011;34.567465180000106;39.35802216999998;39.151213289999944;30.190658339999903;34.93712986000002;29.165933090000042;28.931374210000044;26.115490680680747;26.974615790000076;23.953730790000026;22.545757309999995;21.92175788999995
93;56.24845473000013;54.44296129000015;54.38080541000021;47.934018290000004;59.510332649999924;58.1203034800002;57.99800460999973;51.418512210000024;48.6104760100001;47.879637570000014;44.94842504999986;45.69500670999975;37.57933849999995;43.99712280999991;45.45994656000011;44.47037708999981;44.22720656000002;36.83050039999981;39.30479574000005;36.63635581000006;37.72452896000012;39.47793380000009;38.47692829000002;34.69896950000008;34.75293225000009;39.42265745999996;39.21704776999994;30.371080299999893;35.04860113999999;29.33612403000004;29.113095700000052;26.282525515515566;27.09685430000007;24.05843081000002;22.66261889999998;22.040603999999956
94;56.48250462000009;54.63571061000011;54.59496896000022;48.240703980000006;59.620587929999864;58.28475661000023;58.111608759999704;51.59737433000007;48.800749100000125;48.05350350000002;45.149396279999905;45.81738292999978;37.78092064999996;44.11037807999991;45.54854281000012;44.56330617999983;44.30220024000003;37.01178813999983;39.46881171;36.83006568000007;37.91181175000012;39.57788386000008;38.601371330000056;34.8540256800001;34.89298233000007;39.49238691999994;39.28397059999993;30.51168351999989;35.14424873999997;29.534791960000007;29.28903663000006;26.486697167167232;27.245726120000043;24.22487846000003;22.801713069999977;22.188307059999975
95;56.815817080000116;54.91681266000016;54.840730900000196;48.50609295000002;59.746661469999886;58.46906655000022;58.203828639999756;51.78282265000004;48.991595030000106;48.21462773000005;45.37157694999989;45.92431320999981;37.96571679999996;44.24541177999996;45.61646295000015;44.6316756099998;44.37697025000003;37.23103728999986;39.62793271999999;37.03357234000006;38.07059254000017;39.687173340000044;38.746954630000026;34.974101840000074;35.06656915000006;39.56363602999992;39.3483981299999;30.691112129999894;35.245419079999934;29.696506070000034;29.437395290000044;26.63646598598603;27.380887560000037;24.367524290000013;22.93531483999998;22.298317199999985
96;57.064639080000084;55.20240801000021;55.06419810000017;48.766383609999984;59.8832348499999;58.609588670000214;58.31922490999978;51.968019720000015;49.208898320000095;48.39374642000004;45.55001033999989;46.045237729999805;38.151694490000004;44.35935065999991;45.70065421000016;44.72162364999978;44.44612901000004;37.367390429999915;39.779638139999975;37.206426840000034;38.24182461000017;39.78759705000006;38.87626824000004;35.1788789400001;35.28211350000008;39.62099145999991;39.41608827999993;30.866183989999907;35.34944947999993;29.84787101000005;29.590363710000023;26.806192132132185;27.50413711;24.49884591000002;23.027574309999988;22.414139149999976
97;57.370617200000105;55.414751470000134;55.27155440000015;49.04472389999998;59.98088572999992;58.79082585000022;58.404734949999735;52.157254110000046;49.41706724000008;48.560374820000064;45.79635257999988;46.18500726999986;38.35632013999999;44.46118228999992;45.786358550000124;44.79153383999978;44.51416629000009;37.49484781999989;39.95080300999997;37.35397432000003;38.432974190000195;39.88565935000009;39.00024024000002;35.31947094000009;35.45842065000012;39.67797740999993;39.475678259999924;30.990160909999908;35.44219557999991;29.99336372000006;29.76652823000003;27.045736866866893;27.626036499999987;24.650316330000006;23.184754189999985;22.53252974999998
98;57.608795840000106;55.691518340000115;55.484291610000156;49.27748425999997;60.103358579999906;58.926279920000155;58.4961313699997;52.32796798000003;49.57752283000006;48.695990240000064;46.0184464299999;46.304664639999906;38.58842829999996;44.564188589999915;45.862622630000146;44.85633966999978;44.586120960000095;37.688727959999866;40.13306361999996;37.49919022000004;38.5951226700002;39.986390380000074;39.11706379000004;35.44000005000008;35.6081948000001;39.74188802999997;39.55134557999989;31.144736229999875;35.542992429999934;30.1525847400001;29.926891870000073;27.243250090090143;27.764065770000006;24.79180091000001;23.28575472999999;22.65222589
99;57.854435250000144;55.909036290000145;55.708363880000185;49.48093173999998;60.21301809999988;59.079647830000205;58.59108626999969;52.49280135000002;49.76796264000004;48.87747852000006;46.2193403699999;46.43645714999987;38.75735895999998;44.66646452999996;45.95127796000013;44.93965255999978;44.6556754000001;37.85671060999981;40.29089267999997;37.63105045999999;38.742109950000184;40.08588368000003;39.239336350000045;35.6122517500001;35.7473492600001;39.8083092;39.61158376999992;31.33310085999986;35.63656120999998;30.272758710000105;30.065947330000107;27.423309319319394;27.898326009999977;24.93390821000002;23.384151159999988;22.769415210000002
100;58.16870629000013;56.1377752900001;55.95234417000014;49.76332496999997;60.3307294399999;59.22555651000026;58.68264316999971;52.632877289999996;49.95604874000007;49.062342100000066;46.434370559999905;46.55303498999993;38.95524380999997;44.76293123999994;46.0449541800001;45.013496159999775;44.73376918000012;38.02508435999983;40.463241089999954;37.80953405999999;38.9050927100002;40.18456916000002;39.358536270000045;35.78090334000005;35.865181690000135;39.86754282000002;39.66874265999995;31.506438569999887;35.73290674000001;30.43492555000009;30.239001190000064;27.549931101101162;28.009394599999982;25.096214210000028;23.484818939999986;22.885420930000002
101;58.41025927000017;56.40251749000009;56.12352649000014;50.005816559999964;60.463264949999925;59.38574677000024;58.78306236999963;52.80049311000002;50.09828987000009;49.22129653000009;46.64348687999989;46.650931449999895;39.12867918999996;44.86765749999992;46.1197922100001;45.09035372999974;44.808616130000104;38.18808809999979;40.63099818;37.97492979;39.08436107000022;40.274444409999994;39.48204821000002;35.95576842000004;36.03111931000018;39.92390221000001;39.71466002999997;31.64450580999989;35.81400599999997;30.601840840000076;30.415087730000035;27.710409899899933;28.13740751999999;25.266534620000023;23.574877079999993;22.980290399999976
102;58.747642880000164;56.67530871000008;56.3550795100001;50.264681900000014;60.55910465999992;59.53677397000023;58.86872154999958;52.97258079000002;50.312885930000085;49.392367100000065;46.84777776999987;46.78192467999992;39.30969453999995;44.943485989999935;46.20813589000004;45.16890608999974;44.871751430000096;38.30541855999974;40.78959634999997;38.120004529999996;39.25520064000024;40.363478449999995;39.59204356000003;36.07804433000002;36.17381633000015;39.98795082000003;39.77650832999998;31.79256790999987;35.919550780000016;30.788479560000084;30.55456780000001;27.88969384384389;28.275035580000033;25.381525920000016;23.698571919999978;23.098733849999995
103;58.98627058000013;56.927890930000075;56.60666923000015;50.506212350000006;60.68708058999989;59.67232347000025;58.96740206999959;53.16406390000005;50.489905130000096;49.59586252000006;47.02801501999985;46.89691779999991;39.454180969999946;45.04139092999994;46.29778884000007;45.24031829999974;44.92609154000013;38.45869189999974;40.92548981999996;38.31799490999998;39.38810923000026;40.45677782999998;39.70462748000009;36.23166573000001;36.30855354000015;40.04243079000003;39.83635829999997;31.93623440999987;36.00560763000004;30.963961900000065;30.68011175000006;28.045208938939002;28.396861500000036;25.51704412;23.819685869999983;23.21912555999999
104;59.19452449000012;57.15059663000007;56.78459166000014;50.72320444000001;60.81410016999993;59.811251230000224;59.0634064999996;53.32233922000012;50.65791811000008;49.76021091000006;47.210889969999876;47.01589932999989;39.63442861999994;45.14331080999994;46.367833970000035;45.29496308999975;45.001533830000156;38.62034063999977;41.070749949999964;38.438385610000005;39.54782278000025;40.55856535000001;39.806255130000125;36.38055027000003;36.45254367000013;40.092814570000044;39.888065629999964;32.08098441999986;36.093088000000044;31.1176793200001;30.822446280000086;28.202273733733765;28.51523108;25.638886599999996;23.943939889999985;23.301945909999997
105;59.450091210000075;57.40435239000005;56.97562757000011;50.92049230999999;60.90563004999998;59.93691349000027;59.159504859999615;53.488291220000086;50.85904626000011;49.936824170000065;47.401627779999856;47.130656519999896;39.820122469999966;45.221660079999964;46.44104083000004;45.35698647999978;45.06818095000012;38.792071709999774;41.21023419999999;38.585843430000004;39.707491880000205;40.64540961;39.91768322000011;36.52954321000003;36.61978480000013;40.155286270000026;39.93449429999995;32.21461409999985;36.18701388000006;31.251782030000065;30.961798930000082;28.339704814814876;28.638967850000014;25.78830257999998;24.040156349999982;23.407257300000012
106;59.71352486000005;57.63912678000001;57.16921565000013;51.148137899999966;61.01434474999992;60.077981330000284;59.24575219999956;53.62606945000008;51.0719515400001;50.11787193000011;47.59875976999986;47.20822283999994;39.99216066999995;45.315931729999946;46.502464860000046;45.42920587999981;45.1328962000001;38.94736066999976;41.37637769999999;38.744543049999976;39.85290702000018;40.72055638;40.022384910000106;36.70889858;36.75802253000014;40.20730150000003;39.980881779999955;32.39415850999985;36.28304307000004;31.38378866000006;31.127984220000112;28.490229089089155;28.77616372000001;25.92875977999998;24.149590419999985;23.524608660000006
107;59.916950530000065;57.909848710000006;57.39651503000015;51.429738719999946;61.12375526999994;60.19260479000028;59.317852959999534;53.7952468200001;51.255141930000086;50.3136312300001;47.77915925999987;47.305368479999906;40.18286317999995;45.415946159999955;46.570157070000036;45.49673238999982;45.20204514000009;39.12902510999975;41.52769979999999;38.880074509999986;40.001760980000164;40.80103212000001;40.136624110000135;36.88877763999997;36.91835142000013;40.26905215;40.03311577999997;32.52431062999985;36.37258806000002;31.562998250000096;31.268449900000125;28.629160670670736;28.908378170000027;26.075057029999986;24.31376888999996;23.63638166000001
108;60.096852250000005;58.13855831999999;57.64393181000014;51.75015318999996;61.2402268799999;60.33667191000031;59.41344745999953;53.94707902000009;51.48887143000006;50.477768090000104;47.95229094999986;47.39735763999994;40.34780733999997;45.49951488999993;46.656865970000034;45.571751309999854;45.262970150000086;39.277752359999724;41.65600850999999;39.01757549999999;40.13994789000017;40.90051929000003;40.251193310000126;37.015117749999995;37.04623873000015;40.33611756000001;40.091050519999975;32.681436599999884;36.46593693000004;31.706413060000102;31.39246437000013;28.792077667667744;29.03998952000003;26.20836126999998;24.421012009999952;23.755632000000013
109;60.38211564000002;58.43026915000002;57.819420990000104;51.97130801999995;61.35748149999993;60.466395670000274;59.504949679999534;54.10710207000008;51.6706109700001;50.6418921700001;48.112764579999876;47.507017479999966;40.54151513999997;45.5754246099999;46.72474193;45.63023723999988;45.337829800000094;39.448522049999724;41.79748550999998;39.16845449;40.2764400300002;40.98671274000004;40.372079140000125;37.16084631;37.19890088000017;40.390628670000034;40.15355029999994;32.82374940999989;36.562430260000035;31.846568540000078;31.54279673000013;28.985585515515588;29.159790020000045;26.329221509999975;24.508591229999954;23.89224638000001
110;60.607682100000034;58.65163200000003;58.02534150000009;52.23037969999993;61.47061846999985;60.595897860000235;59.598489609999504;54.24837819000006;51.84299231000009;50.77867768000007;48.2985244099999;47.61884205;40.69800504;45.65250249999991;46.80703396999998;45.70135878999986;45.400890820000086;39.582362019999735;41.92165399999995;39.323419660000035;40.42106884000018;41.06427938000005;40.46448612000009;37.31547181000005;37.296539700000125;40.44474801000001;40.19938163999995;32.97524946999991;36.64234943000003;31.94909244000003;31.704759150000143;29.125747747747837;29.296575120000053;26.464722240000004;24.608287649999944;24.007045330000018
111;60.828690069999986;58.86585258000004;58.20871467000012;52.48690691999991;61.57502824999986;60.72137567000018;59.68728097999957;54.428356690000065;52.053226680000066;50.93446856000006;48.51362069999987;47.71887233999997;40.8518355;45.74691919999992;46.88109358999998;45.760243209999885;45.4693053300001;39.73066944999974;42.049520979999954;39.46843891000003;40.55204945000014;41.15424273000007;40.5601162800001;37.47581010000004;37.41372921000013;40.510830280000015;40.253668349999955;33.10686797999993;36.731193380000015;32.13527438999997;31.826564860000147;29.297775445445538;29.425670070000027;26.575193040000002;24.70539531999997;24.12908330000001
112;61.10128789000004;59.08421956000002;58.39522185000011;52.6887063199999;61.64300918999988;60.843927380000196;59.776121989999574;54.56227680000006;52.235313350000084;51.14197058000003;48.69331808999991;47.795594059999935;41.01827526000002;45.8260461799999;46.948019619999954;45.81870837999991;45.52759626000012;39.85663056999974;42.181089259999965;39.58272609000001;40.69459316000013;41.24022400000002;40.63689152000014;37.62665673000005;37.5157600200001;40.57023528000002;40.30208700999996;33.2235920699999;36.81461252999997;32.27232879;31.935950570000156;29.45758523523534;29.572653590000012;26.682341209999997;24.81421465999996;24.231980000000018
113;61.36431433000007;59.26422662000005;58.5513203200001;52.9232436599999;61.73474825999986;60.99216714000014;59.88475376999958;54.69409213000004;52.429540690000124;51.28945681000004;48.892608759999874;47.90699052999991;41.20213041000001;45.913765139999896;47.023237249999966;45.911605049999906;45.58593554000011;39.99048060999974;42.281402239999956;39.71100840000002;40.82355445000018;41.318040650000036;40.74816178000017;37.74889500000003;37.650459170000126;40.62607907;40.360550689999954;33.387704729999925;36.90073600999996;32.36406978999999;32.04814798000014;29.606771601601707;29.70409097999999;26.81202559000003;24.919856159999963;24.33426491000003
114;61.61696797000009;59.523523430000004;58.74474875000012;53.15386652999991;61.84550182999987;61.103322110000136;59.96087384999958;54.82962631000003;52.61130617000015;51.445839520000035;49.08032325999989;48.00595085999994;41.35173878000002;46.0146212599999;47.06721267999997;45.98772448999988;45.6507974500001;40.126641329999735;42.38939026999997;39.874869229999995;40.9230989800002;41.40747541000003;40.84689996000018;37.88249011000005;37.79232193000014;40.68794595000003;40.411401179999956;33.53012569999998;36.98197172999999;32.47969922999997;32.18032011000011;29.763689149149265;29.819410260000005;26.937567400000024;25.017727969999964;24.44621578000002
115;61.89535275000004;59.777192630000016;58.897342610000166;53.369601269999926;61.93786098999989;61.21472840000014;60.051940009999626;54.98237031000005;52.79297539000013;51.59711424000004;49.256106119999885;48.10477678999996;41.53978560999999;46.09451241999993;47.13686975999995;46.04987243999986;45.72070221000009;40.25389528999977;42.50220332999996;40.02024985999999;41.06124654000019;41.49784700000006;40.93405045000014;38.02920384000007;37.91264028000015;40.743665700000015;40.45007587999993;33.66058954000002;37.061842239999976;32.61264509999998;32.3223979400001;29.94115183183191;29.954702110000014;27.068830280000025;25.09627033999997;24.568581670000036
116;62.12384346000004;60.03913449999999;59.13551292000018;53.61460172999996;62.015770679999854;61.315549970000085;60.12497761999965;55.13683362000008;52.9456665300001;51.732019290000046;49.457552429999815;48.20141099999994;41.71695995000003;46.17817990999993;47.19342995999995;46.113116239999854;45.77481747000011;40.42303678999976;42.61377925999994;40.16625390999998;41.209354050000194;41.60090191000007;41.031690960000134;38.15245385000008;38.03460163000017;40.79005646;40.50191778999992;33.76636293999998;37.14082903999998;32.74742257;32.44662609000012;30.06006632632644;30.062742280000005;27.179779690000025;25.18459339999996;24.701622890000028
117;62.32840341000001;60.29328560999993;59.327085190000126;53.83708927999993;62.11722117999987;61.41580717000008;60.1962906499997;55.28348403000011;53.098465000000175;51.89157524000006;49.61107194999981;48.296781939999924;41.904721300000006;46.25745084999992;47.254489679999956;46.17463028999985;45.83607314000014;40.576786369999766;42.73968916999995;40.303867409999945;41.342707790000205;41.67332666000011;41.124098980000134;38.267096050000085;38.15951172000017;40.83749691000001;40.55191086999994;33.87735373000001;37.23152191999996;32.89274528;32.55126901000012;30.234643923924022;30.182938990000007;27.325958189999977;25.276201079999957;24.809820920000007
118;62.547132550000065;60.54418689999988;59.56625624000007;54.090662229999914;62.20739481999989;61.50420033000007;60.261547819999734;55.40662528000006;53.22450259000014;52.03007401000008;49.805892089999816;48.38001701999991;42.08571764999999;46.33263118999994;47.32777834999995;46.24636569999985;45.87927312000014;40.721825749999745;42.86815126999995;40.47297788999994;41.47705970000016;41.764970330000125;41.224616800000085;38.38803330000009;38.285557910000165;40.889041420000005;40.60166837999994;34.00308036;37.30028696999996;33.0140595;32.67388414000016;30.36672365365374;30.29854601999998;27.434208099999996;25.423134559999987;24.91472770999999
119;62.78563398000006;60.74907846999983;59.77599352000004;54.35867308999992;62.29358549999986;61.59250449000005;60.34574660999977;55.53620659000008;53.39042281000013;52.1767429500001;49.95229095999979;48.474184199999904;42.25650784999996;46.41383987999994;47.38626782999995;46.29988035999983;45.937359180000136;40.85413127999975;42.99791004999995;40.59613946999991;41.59117859000016;41.84682981000014;41.31154456000012;38.545721850000085;38.405116990000145;40.942365970000026;40.64246500999994;34.1414022;37.372917509999965;33.17186957000005;32.78921254000015;30.48485342342352;30.439863920000008;27.553989329999972;25.494828519999995;24.991497249999956
120;63.001997420000066;60.958129219999805;59.961907040000064;54.54995844999986;62.381366409999806;61.701706860000115;60.40793815999982;55.68580574000006;53.5403668200001;52.313955660000126;50.12688108999978;48.562905039999876;42.39351116999999;46.49780812999992;47.44501185999995;46.36602672999985;45.98653914000013;41.01830149999979;43.10045747999995;40.72331920999991;41.69194017000012;41.937901850000145;41.419609440000144;38.66424528000006;38.50136829000012;40.991739500000016;40.69696079999992;34.296022159999985;37.46034545999995;33.287012660000045;32.91219116000016;30.628230470470566;30.551653939999994;27.704150059999943;25.606753959999995;25.08215630999995
121;63.184993780000056;61.17560169999979;60.11132790000004;54.789027129999894;62.46548432999982;61.77849917000006;60.48982765999983;55.83791426000005;53.670457050000095;52.47201243000013;50.285124729999765;48.658532649999906;42.56213889;46.55599047999995;47.50926718999995;46.42345072999983;46.03389031000015;41.10711953999977;43.21375392999998;40.85902684999989;41.800188270000085;42.01452347000013;41.51312909000012;38.795417170000086;38.61442703000012;41.03305809000006;40.74073093999993;34.41101788;37.53926950999991;33.409965000000064;33.02012049000013;30.783772042042127;30.643958479999966;27.825452109999926;25.713571209999994;25.191241159999958
122;63.39057118000003;61.37663015999979;60.28759631000006;55.01222888999991;62.56306664999976;61.857799470000096;60.569914089999834;55.94177955000007;53.81410462000006;52.61312077000012;50.45476591999978;48.74596139999991;42.708331970000025;46.62603287999995;47.558809159999946;46.480600349999804;46.09507892000012;41.23523057999978;43.30983997999998;41.00119778999989;41.89527663000008;42.09152796000013;41.59755186000016;38.91208724000009;38.74205892000012;41.07692574000007;40.785571169999926;34.542770479999994;37.61121377999995;33.52020799000005;33.12336259000014;30.903561531531643;30.749515989999956;27.926505529999933;25.82405763999998;25.276757949999947
123;63.62390217000003;61.578590139999775;60.497434100000085;55.284432590000016;62.65462360999972;61.95916032000007;60.64480385999985;56.04425456000009;53.99700617000008;52.74025664000012;50.56789359999979;48.83172149999992;42.82539270000002;46.676282859999915;47.61382264999993;46.536365799999814;46.15161047000013;41.35924715999977;43.40692120999997;41.13793808999989;42.004396600000085;42.175205790000106;41.68097217000016;39.02484989000011;38.86391046000015;41.126786230000036;40.83088235999993;34.65854190999999;37.68645256999993;33.618927100000086;33.24020681000013;31.009247967968037;30.863697229999943;28.04190616999992;25.930885579999977;25.36921517999995
124;63.84036758999994;61.72239318999982;60.66504358000014;55.50898790000001;62.74902893999971;62.07070307000002;60.722661839999866;56.19514857000012;54.1304992900001;52.90702083000016;50.73591128999978;48.92456250999992;42.98433491000004;46.74411839999992;47.66840445999997;46.584701459999785;46.19042899000009;41.519705029999784;43.505522389999996;41.250386599999906;42.12878100000003;42.25721773000009;41.76518598000017;39.13469379000009;38.97926905000017;41.16688353000005;40.87222703999993;34.80739624999998;37.76994564999995;33.75672560000011;33.35753525000016;31.132530580580656;30.99424071999992;28.15584643999994;26.054490229999956;25.465014139999962
125;64.03947947999994;61.964563309999846;60.91273538000013;55.73597470999997;62.84228339999972;62.185947850000034;60.81345817999988;56.331214140000114;54.267551440000126;53.025484670000154;50.9368144299998;49.001211709999936;43.127900319999995;46.82042726999992;47.731613819999964;46.63790817999977;46.244632470000084;41.64046788999977;43.623729639999965;41.42822897999995;42.225721430000085;42.32736853000008;41.84908608000019;39.263797630000106;39.10044616000021;41.21845420000003;40.92454191999994;34.92031098999998;37.85067667999999;33.86168497000011;33.479604550000175;31.269143463463564;31.113071219999895;28.285661939999923;26.139976019999963;25.558093829999944
126;64.25711174999996;62.18031105999987;61.077153840000136;55.93862464000005;62.918514779999725;62.27209161999998;60.87281066999987;56.4488957000001;54.398171840000096;53.15233305000015;51.11264567999983;49.07190225999997;43.28007736999999;46.90634760999991;47.770616619999984;46.693924139999766;46.29244283000009;41.754743989999774;43.727475999999974;41.569503529999956;42.3301093400001;42.39620815000004;41.93324704000022;39.3670207300001;39.2036914200002;41.26146772000001;40.967486959999945;35.03601393;37.91629462999995;33.99285820000014;33.577881590000175;31.378438048048157;31.25671741999991;28.45122699999995;26.228270359999964;25.648814759999947
127;64.48757223999999;62.404325149999835;61.24766581000015;56.184122710000075;63.0142121499997;62.37781841000002;60.92942488999986;56.556364130000084;54.53136010000009;53.27891114000012;51.246770369999794;49.164076279999954;43.45649323000001;46.9765053499999;47.818800189999976;46.75387509999977;46.339069430000066;41.90876307999979;43.84717086999997;41.72264770999996;42.429827980000105;42.47341756000003;42.00980473000022;39.470581350000124;39.31737534000018;41.306177400000024;41.02297593999997;35.180849289999976;37.98847018999993;34.16563742000012;33.69001704000019;31.50240580580588;31.328401979999885;28.544022459999947;26.32871781999998;25.725348979999946
128;64.66833233999996;62.55712023999985;61.43246491000012;56.384017220000075;63.08548039999966;62.47020934000004;61.00016825999985;56.68401370000006;54.68499187000015;53.4354022500001;51.36403986999979;49.236230509999956;43.63092417999999;47.051813229999894;47.878224199999956;46.80991403999974;46.378928500000036;42.09102170999979;43.95400818999995;41.83216345999996;42.538942310000095;42.55143047000005;42.085431220000245;39.579712970000145;39.397123080000156;41.35018568;41.06425474999999;35.30467828999998;38.05432192999995;34.34906558000011;33.783171690000195;31.632412372372468;31.437849269999894;28.674215199999942;26.45029639;25.80005313999997
129;64.8641495299999;62.76676824999986;61.637212880000064;56.56335661000008;63.17516872999968;62.56631373000002;61.06185921999985;56.79129627000006;54.84979185000015;53.57482384000011;51.51819904999976;49.29660908999996;43.75509465;47.12223854999985;47.934903039999945;46.875714599999746;46.42729113000003;42.21496777999982;44.08196702999994;41.969556939999975;42.6489677500001;42.616965050000005;42.17186947000025;39.703926580000136;39.49295955000017;41.40528613999998;41.10729870999996;35.41494120999996;38.12080917999997;34.487940400000106;33.87931440000018;31.761509369369467;31.5236759799999;28.793314639999956;26.564305589999975;25.898532659999965
130;65.05771190999994;62.930647219999834;61.81695300000004;56.8038478800001;63.24570066999968;62.656217530000085;61.13579141999984;56.93349680000002;54.972239080000136;53.7037111100001;51.65807841999975;49.37642930999991;43.93099037999999;47.20726826999985;47.98492489999993;46.92665975999975;46.48743660000002;42.322292729999845;44.19919694999991;42.08150158;42.766234050000165;42.69169933000003;42.27109428000021;39.827593730000146;39.61721043000016;41.45240515999996;41.14621928999997;35.536441599999975;38.20061879999998;34.5944150900001;33.97283079000014;31.88945619619628;31.666462649999925;28.915038799999927;26.685889709999984;25.999765589999985
131;65.31989092999986;63.12666519999986;62.00015977000002;57.11999755000003;63.33141913999964;62.75889891000002;61.208301079999785;57.07085701000005;55.12171751000014;53.814464860000115;51.79267535999974;49.45809032999988;44.07626664999997;47.27756123999984;48.030057569999926;46.982155839999756;46.540263620000005;42.42234618999986;44.30749578999991;42.21682439999997;42.8753687800002;42.76084957000005;42.3420475800002;39.94202676000017;39.761241640000144;41.49786045999994;41.187390529999995;35.65042050000001;38.27227236999999;34.69752903000009;34.06824508000015;32.017537707707824;31.801385879999916;29.03071974999996;26.777210849999985;26.090766589999983
132;65.47620782999988;63.36142971999984;62.20363871000004;57.29672142999999;63.40650597999964;62.85066863000005;61.27830382999974;57.19086470000002;55.209439050000135;53.93819254000011;51.93251372999975;49.54852386999993;44.205147430000004;47.34204386999987;48.074367489999936;47.049588809999726;46.58313854;42.536120659999874;44.42153093999992;42.328724089999994;42.98234349000018;42.82481211000004;42.420630970000246;40.085299030000186;39.85973549000013;41.54001525999992;41.22691833;35.75756570000001;38.352538300000035;34.803062870000126;34.163860450000115;32.10461230230239;31.91468514999995;29.134940579999967;26.861993849999994;26.185182709999975
133;65.69672978999989;63.53349166999983;62.35686416000003;57.51233100999994;63.49094888999965;62.94158453000005;61.33220571999976;57.296860030000026;55.36458854000016;54.08255132000012;52.032239169999784;49.633230709999964;44.33977320999996;47.42138244999983;48.11576617999993;47.11757579999975;46.654197110000034;42.65815986999989;44.529353769999936;42.44570460999997;43.081539260000156;42.89487013000004;42.491927060000236;40.20719699000019;39.980092180000135;41.58919822999996;41.26878586;35.865590280000035;38.41673751000003;34.94474027000013;34.26688857000015;32.20822934934943;32.037851829999944;29.26050104999998;26.955754879999976;26.271074109999994
134;65.94685625999985;63.746155709999776;62.4900429;57.71304522999992;63.57108540999966;63.03570541000008;61.39830685999971;57.404373499999984;55.49097925000019;54.20459231000011;52.15911928999981;49.69854317999993;44.50795024999995;47.47945214999982;48.168905519999925;47.17363301999975;46.712292530000056;42.786640769999885;44.61662817999994;42.56395327999998;43.17249486000015;42.96589843000004;42.576701770000234;40.31871595000017;40.06084676000008;41.62411977999996;41.310790449999985;35.975839350000015;38.47412042000007;35.05479183000016;34.37942844000017;32.34553406406415;32.13911596999997;29.42952500999999;27.034874479999957;26.38311682999999
135;66.15458523999983;63.91420674999974;62.66664293999998;57.85248365999991;63.67248815999968;63.14710278000006;61.46308080999976;57.5281282;55.6052719600002;54.349865240000106;52.32341215999981;49.7581746599999;44.67831577999994;47.54129395999985;48.21807110999991;47.24186856999974;46.76564254000003;42.880003299999885;44.72331121999993;42.671138919999976;43.26540408000015;43.033238020000056;42.63293614000025;40.42831616000017;40.188814660000084;41.66397747999997;41.355515750000016;36.09398092000004;38.545452030000085;35.15125632000016;34.50782121000019;32.49457618618626;32.24716626999995;29.547887099999986;27.11566940999995;26.505069199999987
